venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2013,regular,Ancilla Driven Quantum Computation with Arbitrary Entangling Strength,Kerem Halil Shah; Daniel K.L. Oi,Kerem Halil Shah; Daniel K.L. Oi,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.1/LIPIcs.TQC.2013.1.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.1; LIPIcs proceedings (Dagstuhl); source_type=claude_extraction,2013-05-23,11:50,20
TQC,2013,regular,Another Subexponential-time Quantum Algorithm for the Dihedral Hidden Subgroup Problem,Greg Kuperberg,Greg Kuperberg,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.20/LIPIcs.TQC.2013.20.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.20; LIPIcs proceedings (Dagstuhl); source_type=claude_extraction,2013-05-21,11:50,20
TQC,2013,regular,Universal Entanglers for Bosonic and Fermionic Systems,Joel Klassen; Jianxin Chen; Bei Zeng,Joel Klassen; Jianxin Chen; Bei Zeng,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.35/LIPIcs.TQC.2013.35.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.35; LIPIcs proceedings (Dagstuhl); source_type=claude_extraction,2013-05-22,14:45,20
TQC,2013,regular,Easy and Hard Functions for the Boolean Hidden Shift Problem,Andrew M. Childs; Robin Kothari; Maris Ozols; Martin Roetteler,Andrew M. Childs; Robin Kothari; Maris Ozols; Martin Roetteler,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.50/LIPIcs.TQC.2013.50.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.50; LIPIcs proceedings (Dagstuhl); source_type=claude_extraction,2013-05-21,11:25,20
TQC,2013,regular,Dequantizing Read-once Quantum Formulas,Alessandro Cosentino; Robin Kothari; Adam Paetznick,Alessandro Cosentino; Robin Kothari; Adam Paetznick,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.80/LIPIcs.TQC.2013.80.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.80; LIPIcs proceedings (Dagstuhl); source_type=claude_extraction,2013-05-23,10:10,20
TQC,2013,regular,The Minimum Size of Qubit Unextendible Product Bases,Nathaniel Johnston,Nathaniel Johnston,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.93/LIPIcs.TQC.2013.93.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.93; LIPIcs proceedings (Dagstuhl); source_type=claude_extraction,2013-05-22,15:10,20
TQC,2013,regular,Robust Online Hamiltonian Learning,Christopher E. Granade; Christopher Ferrie; Nathan Wiebe; D. G. Cory,Christopher E. Granade; Christopher Ferrie; Nathan Wiebe; D. G. Cory,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.106/LIPIcs.TQC.2013.106.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.106; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction; schedule not matched,,,
TQC,2013,regular,Classical and Quantum Algorithms for Testing Equivalence of Group Extensions,Kevin C. Zatloukal,Kevin C. Zatloukal,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.126/LIPIcs.TQC.2013.126.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.126; LIPIcs proceedings (Dagstuhl); source_type=claude_extraction,2013-05-21,11:00,20
TQC,2013,regular,Provable Advantage for Quantum Strategies in Random Symmetric XOR Games,Andris Ambainis; Janis Iraids,Andris Ambainis; Janis Iraids,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.146/LIPIcs.TQC.2013.146.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.146; LIPIcs proceedings (Dagstuhl); source_type=claude_extraction,2013-05-21,10:10,20
TQC,2013,regular,Towards Efficient Decoding of Classical-Quantum Polar Codes,Mark M. Wilde; Olivier Landon-Cardinal; Patrick Hayden,Mark M. Wilde; Olivier Landon-Cardinal; Patrick Hayden,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol022-tqc2013/LIPIcs.TQC.2013.157/LIPIcs.TQC.2013.157.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2013.157; LIPIcs proceedings (Dagstuhl); source_type=claude_extraction,2013-05-21,16:25,25
