venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2013,poster,A new type of photon-added squeezed coherent state and its statistical properties,,Jun Zhou;Hpng-Yi Fan;Jun Song,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Improving the Quantum Query Complexity of Boolean Matrix Multiplication Using Graph Collision.,,Stacey Jeffery;Robin Kothari;Frederic Magniez,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Direct evaluation of pure graph state entanglement,,Michal Hajdusek;Mio Murao,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Strong Parallel Repetition for a Monogamy-of-Entanglement Game,,Marco Tomamichel;Serge Fehr;Jedrzej Kaniewski;Stephanie Wehner,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Quantum Data Fitting,,Nathan Wiebe;Daniel Braun;Seth Lloyd,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Non-Additivity of the Entanglement of Puriﬁcation (Beyond Reasonable Doubt),,Jianxin Chen;Andreas Winter,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Entangled symmetric states of N qubits with all positive partial transpositions,,Jordi Tura Brugués;Remigiusz Augusiak;Philipp Hyllus;Marek Kus;Jan Samsonowicz;Maciej Lewenstein,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,The Power of Noisy Fermionic Quantum Computation,,Fernando de Melo;Piotr Cwiklinski;Barbara Terhal,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Gapless Hamiltonians for the toric code using the PEPS formalism,,Carlos Fernández-González;Norbert Schuch;Michael M. Wolf;J. Ignacio Cirac;David Pérez-García,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Wick’s theorem for matrix product states,,Robert Hübener;Andrea Mari;Jens Eisert,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Communication costs of quantum measurement simulation and quantum-to-classical lossy data compression,,Francesco Buscemi;Nilanjana Datta;Patrick Hayden;Min-Hsiu Hsieh;Mark Wilde;Andreas Winter,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Quantum to classical randomness extractors,,Mario Berta;Omar Fawzi;Stephanie Wehner,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Secure bit commitment from relativistic constraints,,Jedrzej Kaniewski;Marco Tomamichel;Esther Haenggi;Stephanie Wehner,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Computability limits non-local correlations,,Tanvirul Islam;Stephanie Wehner,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Precisely timing dissipative quantum information processing,,Michael Kastoryano;Michael Wolf;Jens Eisert,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Distinguishing multi-partite states by local measurements,,Cécilia Lancien;Andreas Winter,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Explicit relation between all lower bound techniques for quantum query complexity,,Loïck Magnin;Jérémie Roland,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Strong converses for classical information transmission and hypothesis testing,,Nilanjana Datta;Milan Mosonyi;Min-Hsiu Hsieh;Fernando Brandao,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,"If no information gain implies no disturbance, then any discrete physical theory is classical",,Corsin Pfister;Stephanie Wehner,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,On the relation between semi and fully device independent protocols,,Hong Wei Li;Piotr Mirononwicz;Marcin Pawlowski,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Chain rule implies Tsirelson’s bound,,Eyuri Wakakuwa;Mio Murao,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,The quantum query complexity of combinatorial group testing,,Andris Ambainis;Ashley Montanaro,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,"Simultaneous Estimation of Dimension, States and Measurements",,Cyril Stark,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Mutual uncertainty,,Waldemar Klobus;Andrzej Grudka;Michal Horodecki;Pawel Horodecki;Ryszard Horodecki;Lukasz Pankowski,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Collapse of the Hierarchy of Constant-Depth Exact Quantum Circuits,,Yasuhiro Takahashi;Seiichiro Tani,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Minimum Entangling Powers are Maximum,,Jianxin Chen;Zhengfeng Ji;David Kribs;Bei Zeng,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Entanglement Recycling and Generalized Teleportation,,Sergii Strelchuk;Michal Horodecki;Jonathan Oppenheim,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,"A Restricted Isometry Theorem for Pauli Measurements, and the Sample Complexity of Tomography",,Yi-Kai Liu;Steven Flammia;David Gross;Jens Eisert,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Efficient protocols of generating bipartite classical distributions and quantum states,,Rahul Jain;Yaoyun Shi;Zhaohui Wei;Shengyu Zhang,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,A framework for bounding nonlocality of state discrimination,,Andrew Childs;Debbie Leung;Laura Mancinska;Maris Ozols,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Public-qubits versus private-coins,,Abuzer Yakaryilmaz,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,New separations in zero-error channel capacity through projective Kochen-Specker sets and quantum coloring,,Laura Mancinska;Giannicola Scarpa;Simone Severini,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Deduction of an upper bound on the success probability of port-based teleportation from the no-cloning theorem and the no-signaling principle,,Damián Pitalúa-García,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Low Depth Quantum Circuits for Ising Models,,Sofyan Iblisdir;Mauro Cirio;Octavi Boada;Gavin Brennen,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,A linearized stabilizer formalism for systems of finite dimension,,Niel De Beaudrap,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Structure feature of Clauser-Horne-Shimony-Holt type Bell inequalities,,Yuchun Wu;Guang-Can Guo,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Quantum Speedup by Quantum Annealing,,Daniel Nagaj;Rolando Somma;Maria Kieferova,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Controlling and reversing the quantum-to-classical transition of a quantum walk by driving the coin,,Peng Xue;Barry Sanders,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Many-body Entanglement in Symmetry Protected Topological Systems,,Xie Chen;Zheng-Cheng Gu;Zheng-Xin Liu;Xiao-Gang Wen,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Sharing quantum and classical secrets,,Anne Marin;Damian Markham,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,An information-theoretic formulation of the renormalization group,,Cedric Beny;Tobias Osborne,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Quantum and randomized communication complexity of XOR functions in the SMP model,,Yang Liu;Shengyu Zhang,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Composability of secure delegated quantum computation,,Renato Renner;Vedran Dunjko;Joseph F Fitzsimons;Christopher Portmann,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Testing quantum expanders is co-QMA-complete,,Adam Bookatz;Pawel Wocjan;Stephen Jordan;Yi-Kai Liu,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Limits of quantum one-way communication by matrix Hypercontractive Inequalities,,Yaoyun Shi;Xiaodi Wu,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
QIP,2013,poster,Quantum information causality,,Damián Pitalúa-García,,,,,,,SESSION 1,,Source: https://qip.iaqi.org/2013/index.html@p=351.html,,,
