venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2015,poster,Long distance measurement device independent quantum key distribution with twisted photons,,Chen Dong;Shanghong Zhao;Ying Sun,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Measurement-device-independent quantum communication with an untrusted source,,Feihu Xu,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Long-Distance Measurement-Device-Independent Multiparty Quantum Communication,,Yao Fu;Hua Lei Yin;Teng Yun Chen;Zeng Bing Chen,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Multi-partite squash operation and its application to device-independent quantum key distribution,,Toyohiro Tsurumaru;Tsubasa Ichikawa,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Miniature Quantum Key Distribution sender add-on for handheld devices,,Gwenaelle Mélen;Markus Rau;Tobias Vogl;Giacomo Corrielli;Andrea Crespi;Roberto Osellame;Harald Weinfurter,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Semantic Security and Indistinguishability in the Quantum World,,Tommaso Gagliardoni;Andreas Hülsing;Christian Schaffner,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Fast implementation of privacy amplication in quantum key distribution,,Chun-Mei Zhang;Chao Wang;Mo Li;Hong-Wei Li;Zhen-Qiang Yin;Wei Chen;Zhen-Fu Han,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Quantum key distribution with the single-photon-added coherent source,,Dong Wang;Mo Li;Zhen-Qiang Yin;Wei Chen;Zheng-Fu Han;Qin Wang;Guang-Can Guo,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Field and long-term demonstration of a wide area quantum key distribution network,,Shuang Wang;Wei Chen;Zhen-Qiang Yin;Li-Jun Zhang;Guang-Can Guo;Zheng-Fu Han,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Quantum security of the Fujisaki-Okamoto transform,,Ehsan Ebrahimi Targhi;Dominique Unruh,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Quantum collision-resistance of non-uniformly distributed functions,,Ehsan Ebrahimi Targhi;Gelo Tabia;Dominique Unruh,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Finite-key security analysis of quantum key distribution with imperfect light sources,,Akihiro Mizutani;Marcos Curty;Charles Ci Wen Lim;Nobuyuki Imoto;Kiyoshi Tamaki,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,BB84 Augmented with Weak Measurements and Immune to Detector Attacks,,James Troupe,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Gap between industrial and academic solutions to implementation loopholes: testing random-gate-removal countermeasure in commercial QKD system,,Anqi Huang;Shihan Sajeed;Poompong Chaiwongkhot;Mathilde Soucarros;Matthieu Legre;Vadim Makarov,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,On the Security of Symmetric Key Ciphers against Quantum Adversaries,,Marc Kaplan;Gaëtan Leurent;Anthony Leverrier;María Naya-Plasencia,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Quantum attacks against iterated block ciphers,,Marc Kaplan,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Security of counterfactual communication,,Lev Vaidman,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Efficient Rate-Adaptive Reconciliation in Quantum Key Distribution,,Patcharapong Treeviriyanupab;Tharathorn Phromsa-Ard;Jutaphet Wetcharungsri;Paramin Sangwongngam;Chun-Mei Zhang;Mo Li;Wei Chen;Zheng-Fu Han,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,A Quantum Key Distribution protocol for qudits with better noise resistance.,,Zoé Amblard;Francois Arnault,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Practical security of a quantum key distribution transmitter,,Marco Lucamarini;James F. Dynes;Iris Choi;Martin B. Ward;Bernd Fröhlich;Zhiliang Yuan;Andrew J. Shields,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Attack strategies for position-based quantum cryptography based on the Clifford Hierarchy,,Kaushik Chakraborty;Anthony Leverrier,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Relativity principles in quantum cryptography: towards proven unconditional security in practical QKD,,Konstantin Kravtsov;Igor Radchenko;Sergei Kulik;Sergei Molotkov,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Error Tolerance Bound for Multi-Qubit QKD Security Against General Attack,,Kyongchun Lim;Kiung Kim;Changho Suh;June-Koo Kevin Rhee,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Safeguarding Quantum Key Distribution through Detection Randomization,,Thiago Ferreira Da Silva;Gustavo Do Amaral;Guilherme Xavier;Guilherme Temporão;Jean Pierre von der Weid,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Spectral Characterization of Weak Coherent State Sources Based on Two-Photon Interference,,Thiago Ferreira Da Silva;Gustavo Do Amaral;Douglas Vitoreti;Guilherme Temporão;Jean Pierre von der Weid,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Sifting problems in finite-size quantum key distribution,,Corsin Pfister;Patrick J. Coles;Stephanie Wehner;Norbert Lütkenhaus,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,A Tight Lower Bound for the BB84-states Quantum-Position-Verification Protocols,,Jérémy Ribeiro;Frédéric Grosshans,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Integrated Photonic Devices for Quantum Key Distribution,,Philip Sibson;Chris Erven;Mark Godfrey;Shigehito Miki;Taro Yamashita;Mikio Fujiwara;Masahide Sasaki;Hirotaka Terai;Michael Tanner;Chandra Natarajan;Robert Hadfield;Jeremy O’Brien;Mark Thompson,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Round-robin differential phase-shift quantum key distribution protocol with threshold detectors,,Toshihiko Sasaki;Masato Koashi,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,A Rigorous and Complete Proof of the Security of Quantum Key Distribution,,Marco Tomamichel;Anthony Leverrier,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Quantum key distribution with floating bases and decoy states,,Yury Kurochkin;Alexey Fedorov;Vladimir Kurochkin,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Tampering with source harms the security of quantum cryptography,,Shihai Sun;Feihu Xu;Mu-Sheng Jiang;Xiang-Chun Ma;Hoi-Kwong Lo;Linmei Liang,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,Secure Quantum Key Distribution Network with Bell States and Local Unitary Operations,,Chunyan Li,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
QCRYPT,2015,poster,High-Speed FPGA Implementation of LDPC Decoder for Quantum Key Distribution,,Kazuaki Doi,,,,,,,,,Source: https://qcrypt.iaqi.org/2015/index.html?p=25.html,,,
