venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2017,poster,Complementarity in Quantum Information Processing Tasks,,Jaya Chaubey;Sourav Chatterjee;Indranil Chakarbarty;Aditya Jain,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,From estimation of quantum probabilities to simulation of quantum circuits,,Hakop Pashayan;Stephen Bartlett,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,Quantum source-channel codes,,Fernando Pastawski;Jens Eisert;Henrik Wilming,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,Interpolation Methods for Binary and Multivalued Logical Quantum Gate Synthesis,,Zeno Toffano;François Dubois,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,Covert quantum communication,,Juan Miguel Arrazola;Valerio Scarani,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,Singular solutions of time-optimal quantum control: beyond the Zermelo navigation model,,Xiaoting Wang;Michele Allegra;Kurt Jacobs;Masoud Mohseni;Seth Lloyd,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,One-shot measurement compression with quantum side information using shared randomness,,Anurag Anshu;Rahul Jain;Naqueeb Warsi,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,Generating entanglement with linear optics,,Stasja Stanisic;Noah Linden;Ashley Montanaro;Peter S. Turner,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,Fidelity for quantum strategies with applications to cryptography,,Ansis Rosmanis;Jamie Sikora;Gus Gutoski,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,Ultimate precision of adaptive noise estimation,,Stefano Pirandola;Cosmo Lupo,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
TQC,2017,poster,Efficiently controllable graphs,,Can Gokler,,,,,,,,,Source: https://tqc.iaqi.org/2017/contributions.html,,,
