venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2017,invited,Quantum advantage with shallow circuits,David Gosset,David Gosset,,,,,,,Invited,,source_type=claude_extraction,2017-06-14,09:30,45
TQC,2017,invited,BQP-completeness of Scattering in Scalar Quantum Field Theory,Stephen Jordan,Stephen Jordan,,,,,,,Invited,,source_type=claude_extraction,2017-06-15,09:30,45
TQC,2017,invited,Universal Quantum Hamiltonians,Stephen Piddock,Stephen Piddock,,,,,,,Invited,,source_type=claude_extraction,2017-06-14,14:00,45
TQC,2017,invited,Hyperbolic and Semi-Hyperbolic Surface Codes for Quantum Storage,Barbara Terhal,Barbara Terhal,,,,,,,Invited,,source_type=claude_extraction,2017-06-16,09:30,45
TQC,2017,regular,The Complexity of Simulating Local Measurements on Quantum Systems,Sevag Gharibian; Justin Yirka,Sevag Gharibian; Justin Yirka,,,,,,,Contributed,,source_type=claude_extraction,2017-06-15,10:15,25
TQC,2017,regular,Entanglement and Nonlocality in Infinite 1D Systems,Zizhu Wang; Sukhwinder Singh; Miguel Navascués,Zizhu Wang; Sukhwinder Singh; Miguel Navascués,,,,,,,Contributed,,source_type=claude_extraction,2017-06-16,11:05,25
TQC,2017,regular,Device-independent randomness generation with sublinear shared quantum resources,Cédric Bamps; Serge Massar; Stefano Pironio,Cédric Bamps; Serge Massar; Stefano Pironio,,,,,,,Contributed,,source_type=claude_extraction,2017-06-16,14:00,25
TQC,2017,regular,Quantum-Secure Symmetric-Key Cryptography Based on Hidden Shifts,Gorjan Alagic; Alexander Russell,Gorjan Alagic; Alexander Russell,,,,,,,Contributed,,source_type=claude_extraction,2017-06-16,14:25,25
TQC,2017,regular,Architectures for quantum simulation showing quantum supremacy,Juan Bermejo-Vega; Dominik Hangleiter; Martin Schwarz; Robert Raussendorf; Jens Eisert,Juan Bermejo-Vega; Dominik Hangleiter; Martin Schwarz; Robert Raussendorf; Jens Eisert,,,,,,,Contributed,,source_type=claude_extraction,2017-06-14,10:15,25
TQC,2017,regular,Gaussian states minimize the output entropy of one-mode quantum Gaussian channels,Giacomo De Palma; Dario Trevisan; Vittorio Giovannetti,Giacomo De Palma; Dario Trevisan; Vittorio Giovannetti,,,,,,,Contributed,,source_type=claude_extraction,2017-06-15,14:25,25
TQC,2017,regular,The third law as a single inequality,Henrik Wilming; Rodrigo Gallego,Henrik Wilming; Rodrigo Gallego,,,,,,,Contributed,,source_type=claude_extraction,2017-06-15,14:50,25
