venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2011,regular,Telescopic Relative Entropy,Koenraad M.R. Audenaert,Koenraad M.R. Audenaert,"Department of Mathematics, Royal Holloway, University of London","The quantum relative entropy between two quantum states rho and sigma, S(rho||sigma) = Tr rho(log rho - log sigma), is a non-commutative generalisation of the Kullback-Leibler distance between probability distributions. Because of its strong mathematical connections with von Neumann entropy, and its interpretation as an optimal asymptotic error rate in quantum hypothesis testing (in the context of Stein's lemma) relative entropy is widely used as a (non-symmetric) distance measure between states. One of its drawbacks, however, is that for non-faithful (rank-deficient) states the relative entropy can be infinite. We define the telescopic relative entropy (TRE) and prove sharp upper bounds on it in terms of the trace norm distance.",,,,,Quantum Information I,,Springer LNCS 6745; source_type=claude_extraction,2011-05-24,16:00,30
TQC,2011,regular,Large Violation of Bell Inequalities Using Both Particle and Wave Measurements,Daniel Cavalcanti,Daniel Cavalcanti; Nicolas Brunner; Paul Skrzypczyk; Alejo Salles; Valerio Scarani,"Centre for Quantum Technologies, National University of Singapore; H.H. Wills Physics Laboratory, University of Bristol; Niels Bohr Institute, Copenhagen","When separated measurements on entangled quantum systems are performed, the theory predicts correlations that cannot be explained by any classical mechanism. All optical demonstrations of such violations have involved discrete degrees of freedom and are plagued by the detection-efficiency loophole. We present a simple method for generating large violations for feasible states using both photon counting and homodyne detections. Our scheme may lead to the first violation of Bell inequalities using continuous-variable measurements and pave the way for a loophole-free Bell test.",1012.1916,,,,Quantum Cryptography II,,Talk in proceedings book of abstracts but not in Springer LNCS 6745; source_type=claude_extraction,2011-05-25,15:00,30
TQC,2011,regular,Local Unitary Group Stabilizers and Entanglement for Multiqubit Symmetric States,Curt D. Cenci,Curt D. Cenci; David W. Lyons; Scott N. Walck,"Mathematical Sciences, Lebanon Valley College; Physics, Lebanon Valley College","We refine recent local unitary entanglement classification for symmetric pure states of n qubits (that is, states invariant under permutations of qubits) using local unitary stabilizer subgroups and Majorana configurations.",,,,,Quantum Information II,,Springer LNCS 6745; source_type=claude_extraction,2011-05-26,16:00,30
TQC,2011,regular,The Locking-Decoding Frontier for Generic Dynamics,Frédéric Dupuis,Frédéric Dupuis; Jan Florjanczyk; Patrick Hayden; Debbie Leung,"Institute for Theoretical Physics, ETH Zurich; School of Computer Science, McGill University; Institute for Quantum Computing, University of Waterloo; Perimeter Institute for Theoretical Physics","One of the most basic and intuitive properties of most information measures is that the amount of information carried by a physical system must be bounded by its size. We consider locking, which occurs when classical information encoded into a quantum system can be extracted given access to the cyphertext only with much less probability than expected. We show that locking occurs with high probability in physical systems whose internal dynamics are sufficiently random, with implications for thermodynamics and the black hole information problem. We also generalise locking to the case where the measuring device is allowed to share entanglement with the cyphertext-key compound system.",,,,,Quantum Information I,,Springer LNCS 6745; source_type=claude_extraction,2011-05-24,15:00,30
TQC,2011,regular,Unconditionally-Secure and Reusable Public-Key Authentication,Lawrence M. Ioannou,Lawrence M. Ioannou; Michele Mosca,"Institute for Quantum Computing, University of Waterloo; Department of Combinatorics and Optimization, University of Waterloo; Perimeter Institute for Theoretical Physics","Public-key cryptography has proved to be an indispensable tool in the modern information security infrastructure. We prove that an identification scheme based on bounded quantum reference frames is secure against a computationally-unbounded adversary (only restricted by finite cheating strategies), demonstrating for the first time that unconditionally-secure and reusable public-key authentication is possible in principle. To prove security of our protocol, we employ elements of the polynomial method, the theory of estimation of black-box group transformations, and the theory of bounded quantum reference frames. We also use the quantum Fourier transform in a new and rather surprising way.",,,,,Quantum Cryptography II,,Springer LNCS 6745; source_type=claude_extraction,2011-05-25,16:00,30
TQC,2011,regular,Approximating the Turaev-Viro Invariant of Mapping Tori is Complete for One Clean Qubit,Stephen P. Jordan,Stephen P. Jordan; Gorjan Alagic,"Institute for Quantum Information, Caltech; Institute for Quantum Computing, University of Waterloo","In 1998, Knill and Laflamme proposed that exponential speedups over classical computers could still be possible even if one can only initialize a single qubit into a pure state, with the rest of the qubits in the maximally mixed state. The complexity class thus defined is called DQC1. We show that approximating the Turaev-Viro invariant of a 3-manifold specified as a mapping torus is a complete problem for DQC1. We also use the language of Topological Quantum Field Theories (or TQFTs) to outline the mathematical underpinnings of the relationship between approximating the Jones polynomial of the plat and trace closures, and approximating the Turaev-Viro invariant of Heegaard splittings and mapping tori.",,,,,Quantum Algorithms I,,Springer LNCS 6745; source_type=claude_extraction,2011-05-25,10:30,30
TQC,2011,regular,Long Distance Quantum Key Distribution with Continuous Variables,Anthony Leverrier,Anthony Leverrier; Philippe Grangier,"ICFO-Institut de Ciències Fotòniques; Institut Telecom / Telecom ParisTech, CNRS LTCI; Laboratoire Charles Fabry, Institut d'Optique, CNRS, Univ. Paris-Sud","Quantum key distribution (QKD) is a cryptographic primitive allowing two distant parties, Alice and Bob, to establish a secret key in an untrusted environment controlled by some eavesdropper, Eve. We introduce a new continuous-variable QKD protocol using a continuous but non-Gaussian modulation, allowing for an efficient reconciliation scheme and thus for improved performances. The modulation we consider crucially uses algebraic properties of the octonions, which can be seen as points on the unit sphere in R^8. We establish the security of this protocol against collective attacks, provided that the quantum channel is linear.",,,,,Quantum Cryptography II,,Springer LNCS 6745; source_type=claude_extraction,2011-05-25,16:30,30
TQC,2011,regular,Quantum Discord in Quantum Information Theory - From Strong Subadditivity to the Mother Protocol,Vaibhav Madhok,Vaibhav Madhok; Animesh Datta,"Center for Quantum Information and Control, University of New Mexico; Clarendon Laboratory, Department of Physics, University of Oxford","There exist instances of computations involving mixed quantum states where the quantum advantages over the best known classical algorithm cannot be ascribed to quantum entanglement. We present a fundamental role played by quantum discord in quantum information processing. One of our main results is a connection between quantum discord and the strong subadditivity of von Neumann entropy. Our second main result gives an operational interpretation of quantum discord by establishing its role in an important class of quantum information protocols. We show that quantum discord measures how coherently one performs the Mother protocol, and its generalization as the FQSW (Fully quantum Slepian Wolf) protocol, in the presence of decoherence.",,,,,Quantum Information II,,Springer LNCS 6745; source_type=claude_extraction,2011-05-26,15:30,30
TQC,2011,regular,Information-Theoretic Approach to the Study of Symmetric Dynamics,Iman Marvian,Iman Marvian; Robert W. Spekkens,"Perimeter Institute for Theoretical Physics; Institute for Quantum Computing, University of Waterloo","Finding the consequences of symmetries in dynamics is a subject with broad applications in physics. We are interested to find tools to study the consequences of symmetry which apply to open as well as closed quantum systems. We introduce a different point of view for thinking about asymmetry which is not based on symmetric dynamics; instead it is based on the intuition that a state which breaks symmetry can be thought as a signal which carries information about the group element. Using this point of view we use information measures to build asymmetry measures via the Holevo quantity. We show that for pure states Noether's theorem includes all the possible implications of the symmetry of dynamics, but for mixed states conservation of asymmetry measures imply more constraints than those prescribed by Noether's theorem.",,,,,Quantum Information I,,Talk in proceedings book of abstracts but not in Springer LNCS 6745; talk title in program: A generalization of Noether's theory and the information-theoretic approach to the study of symmetric dynamics; source_type=claude_extraction,2011-05-24,16:30,30
TQC,2011,regular,Secure Device-Independent Quantum Key Distribution with Causally Independent Measurement Devices,Lluís Masanes,Lluís Masanes; Stefano Pironio; Antonio Acín,"ICFO-Institut de Ciències Fotòniques; Laboratoire d'Information Quantique, Université Libre de Bruxelles; ICREA-Institució Catalana de Recerca i Estudis Avançats","Device-independent quantum key distribution aims to provide key distribution schemes whose security is based on the laws of quantum physics but which does not require any assumptions about the internal working of the quantum devices used in the protocol. We provide a general security proof valid for a large class of device-independent quantum key distribution protocols in a model in which the raw key elements are generated by causally independent measurement processes. The validity of this independence condition may be justifiable in a variety of implementations and is necessarily satisfied in a physical realization where the raw key is generated by N separate pairs of devices.",,,,,Quantum Cryptography I,,Springer LNCS 6745 (proceedings paper appears as 'Security of Device-Independent QKD Protocols' by Dhara/Masanes/Pironio/Acín); source_type=claude_extraction,2011-05-24,12:00,30
