venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2022,poster,Fiat-Shamir for Proofs Lacks a Proof Even in the Presence of Shared Entanglement,,Frédéric Dupuis;Philippe Lamontagne;Louis Salvail,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,Quantum Differential Privacy: An Information Theory Perspective,,Christoph Hirche;Cambyse Rouze;Daniel Stilck França,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,Quantum Cryptography for Quantum Metrology,,Nathan Shettell;Damian Markham,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,Concentration inequality for security analysis of finite-size QKD,,Go Kato,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,Improvement in quantum communication using quantum switch,,Arindam Mitra;Himanshu Badhani;Sibasish Ghosh,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,"Improving the Security of ""Measurement-Device-Independent Quantum Communication without Encryption""",,Nayana Das;Goutam Paul,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,Commitment capacity of classical-quantum channels,,Naqueb Ahmad Warsi;Masahito Hayashi,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,MIMO Terahertz Continuous Variable Quantum Key Distribution,,Neel Kanth Kundu;Soumya P. Dash;Matthew R. McKay;Ranjan K. Mallik,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,External magnetic effect for the security of practical quantum key distribution,,Hao Tan;Wei-Yang Zhang;Sheng-Kai Liao;Feihu Xu,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,Finite-Key Analysis of Quantum Key Distribution with Characterized Devices Using Entropy Accumulation,,Ian George;Jie Lin;Thomas van Himbeeck;Kun Fang;Norbert Lütkenhaus,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,Device-Independent-Quantum-Randomness-Enhanced Zero-Knowledge Proof,,Cheng-Long Li;Kai-Yi Zhang;Xingjian Zhang;Kui-Xing Yang;Yu Han;Su-Yi Cheng;Hongrui Cui;Wen-Zhao Liu;Ming-Han Li;Yang Liu;Bing Bai;Hai-Hao Dong;Jun Zhang;Xiongfeng Ma;Yu Yu;Jingyun Fan;Qiang Zhang;Jian-Wei Pan,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
QCRYPT,2022,poster,Towards a photonic demonstration of device-independent quantum key distribution,,Wenzhao Liu;Yuzhe Zhang;Yizheng Zhen;Feihu Xu;Qiang Zhang,,,,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2022/sessions/poster1/,,,
