venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2011,poster,Security of Authentication with a Fixed Key in Quantum Key Distribution,,Aysajan Abidin;Jan-Åke Larsson,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Efficient QKD on Trusted Repeater Networks,,Razieh Annabestani;Norbert Lutkenhaus,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Decoy-detector technique implementation based on Field Programmable Gate Array (FPGA),,M. Bawaj;M. Lucamarini;G. Di Giuseppe;D. Vitali;P. Tombesi,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Optimal eavesdropping on BB84 without quantum memory,,Aurélien Bocquet;Anthony Leverrier;Romain Alléaume,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Encryption with weakly random keys using quantum cyphertext,,Jan Bouda;Matej Pivoluska;Martin Plesch,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Reduced after-pulsing of InGaS/InP single photon avalanche diodes for quantum cryptography,,Abdessattar Bouzid;Jun-Bum Park;Sean Kwak;Sung Moon,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,One-side Device Independent Quantum Key Distribution: Security and feasibility,,Cyril Branciard,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Quantum key distribution with finite resources: Min-entropy vs. von Neumann-entropy,,S. Bratzik;S. Abruzzo;M. Mertz;H. Kampermann;D. Bruß,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,"Performance analysis of a low-cost, low-complexity, free-space QKD scheme based on the B92 protocol",,Matteo Canale;Davide Bacco;Simon Calimani;Francesco Renna;Nicola Laurenti;Giuseppe Vallone;Paolo Villoresi,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Heralded qubit amplifiers for device-independent quantum key distribution,,Marcos Curty;Tobias Moroder,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Quantum key distribution on Hannover Campus: Theory,,Jörg Duhme,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Quantum Key Distribution on Hanover Campus: Experiment,,T. Eberle;V. Händchen;J. Duhme;T. Franz;R. F. Werner;R. Schnabel,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Monitoring single-photon detectors against eavesdropping in quantum cryptography systems,,T. Ferreira da Silva;G. B. Xavier;J. P. von der Weid;G. P. Temporão,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Extremal Quantum Correlations and Cryptographic Security,,Torsten Franz;Fabian Furrer;Reinhard F. Werner,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,The Smooth Entropy Formalism on von Neumann Algebras,,Mario Berta;Fabian Furrer;Volkher B. Scholz,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Key generation across an untrusted entanglement-free QKD network,,N. Daniel Kumar,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Experimental one-way quantum key distribution with Trines,,Rupesh Kumar,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,A new Coherent One-Way protocol that is highly immune against unambiguous state discrimination attacks,,Charles Ci Wen Lim;Nino Walenta;Hugo Zbinden,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Recent advancements in the Bennett 1992 protocol,,M. Lucamarini;M. Bawaj;G. Di Giuseppe;D. Vitali;P. Tombesi,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
QCRYPT,2011,poster,Towards the security of coherent-one-way quantum key distribution protocol,,Mhlambululi Mafu;Adriana Marais;Francesco Petruccione,,,,,,,,,Source: https://qcrypt.iaqi.org/2011/programme/posters/,,,
