venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2024,poster,Quantum Advantage from One-Way Functions,,Tomoyuki Morimae;Takashi Yamakawa,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
QIP,2024,poster,Explicability and Inexplicability in the Interpretation of Quantum Neural Networks,,Lirandë Pira;Chris Ferrie,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
QIP,2024,poster,The Dynamical Resource Theory of Informational Non-Equilibrium,,Benjamin Stratton;Chung-Yun Hsieh;Paul Skrzypczyk,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
QIP,2024,poster,Generating function for projected entangled-pair states,,Wei-Lin Tu;Laurens Vanderstraeten;Norbert Schuch;Hyun-Yong Lee;Naoki Kawashima;Ji-Yao Chen,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
QIP,2024,poster,Fundamental limits on quantum cloning from the no-signalling principle,,Yanglin Hu;Marco Tomamichel,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
QIP,2024,poster,One-Wayness in Quantum Cryptography,,Tomoyuki Morimae;Takashi Yamakawa,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
QIP,2024,poster,Efficient Long-Range Entanglement using Dynamic Circuits,,Elisa Bäumer;Vinay Tripathi;Derek Wang;Patrick Rall;Edward Chen;Swarnadeep Majumder;Alireza Seif;Zlatko Minev,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
QIP,2024,poster,High-fidelity realization of the AKLT state on a NISQ-era quantum processor,,Tianqi Chen;Ruizhe Shen;Ching Hua Lee;Bo Yang,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
QIP,2024,poster,Long-distance measurement-device-independent quantum key distribution using hybrid-entangled states,,Soumyakanti Bose;Jaskaran Singh Nirankari;Adán Cabello;Hyunseok Jeong,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
QIP,2024,poster,Digital Quantum Simulation of Quench-Induced State Transition and the Spectroscopy of Lattice Field Theory,,Dongwook Ghim;Masazumi Honda,,,,,,,Poster Presentation Session on Jan. 15 (Monday),,Source: https://qip.iaqi.org/2024/site/mypage.aspx?pid=263&lang=en&sid=1522.html,2024-01-15,,
