venue,year,paper_type,title,speaker,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2024,regular,Bounding the Quantum Value of Compiled Nonlocal Games: From CHSH to BQP Verification,Anand Natarajan,Anand Natarajan;Tina Zhang,,,,,https://www.youtube.com/watch?v=cR9bMO8PvcY,,,yt_match=0.80,,,
QIP,2024,regular,Towards a unification of different measures of correlations and locality in Gibbs states,Andreas Bluhm,Andreas Bluhm;Ángela Capel;Massimo Moscolari;Antonio Pérez Hernández;Stefan Teufel;Tom Wessel,,,,,https://www.youtube.com/watch?v=wpMA5YZa-9I,,,yt_match=0.69,,,
QIP,2024,regular,An Exponential Separation Between Quantum Query Complexity and the Polynomial Degree,Andris Ambainis,Andris Ambainis;Aleksandrs Belovs,,,,,,,,,,,
QIP,2024,regular,Viderman's algorithm for quantum LDPC codes,Anirudh Krishna,Anirudh Krishna;Inbal Livni Navon;Mary Wootters,,,,,https://www.youtube.com/watch?v=vKzKooKQGk0,,,yt_match=0.90,,,
QIP,2024,regular,Circuit-to-Hamiltonian from tensor networks and fault tolerance,Anurag Anshu,Anurag Anshu;Nikolas Breuckmann;Quynh Nguyen,,,,,https://www.youtube.com/watch?v=c_zdRLDLR2g,,,yt_match=0.76,,,
QIP,2024,regular,"Non-Linear Transformations of Quantum Amplitudes: Exponential Improvement, Generalization, and Applications",Arthur Rattew,Arthur Rattew;Patrick Rebentrost,,,,,https://www.youtube.com/watch?v=7dAZ_BlZBuM,,,yt_match=0.61,,,
QIP,2024,regular,Quantum query complexity of functions of matrices,Ashley Montanaro,Ashley Montanaro;Changpeng Shao,,,,,https://www.youtube.com/watch?v=34wJgXkNScs,,,yt_match=0.90,,,
QIP,2024,regular,Testing quantum satisfiability,Ashley Montanaro,Ashley Montanaro;Changpeng Shao;Dominic Verdon,,,,,https://www.youtube.com/watch?v=Dyft9rL7wbg,,,yt_match=0.73,,,
QIP,2024,regular,Reversibility of quantum resources through probabilistic protocols,Bartosz Regula,Bartosz Regula;Ludovico Lami,,,,,https://www.youtube.com/watch?v=1PeoCbJgYvk,,,yt_match=0.91,,,
QIP,2024,regular,Classical simulation of non-Gaussian fermionic circuits,Beatriz Cardoso Dias,Beatriz Cardoso Dias;Robert Koenig,,,,,https://www.youtube.com/watch?v=T3tYOLOZFis,,,yt_match=0.90,,,
QIP,2024,regular,Effect of non–unital noise on random circuit sampling,Bill Fefferman,Bill Fefferman;Soumik Ghosh;Michael Gullans;Kohdai Kuroiwa;Kunal Sharma,,,,,https://www.youtube.com/watch?v=GfV0Iyr7MlY,,,yt_match=0.77,,,
QIP,2024,regular,"Heisenberg-limited metrology with perturbing interactions, and efficient sampling of short-time quantum evolution",Chao Yin,Chao Yin;Andrew Lucas,,,,,https://www.youtube.com/watch?v=_TeqpBm2FlI,,,yt_match=0.55,,,
QIP,2024,regular,Quantum Lower Bounds for Finding Stationary Points of Nonconvex Functions,Chenyi Zhang,Chenyi Zhang;Tongyang Li,,,,,https://www.youtube.com/watch?v=24ZJyB9JfTs,,,yt_match=0.92,,,
QIP,2024,regular,Local minima in quantum systems,Chi-Fang Chen,Chi-Fang Chen;Hsin-Yuan Huang;John Preskill;Leo Zhou,,,,,https://www.youtube.com/watch?v=-cHfyHHO_30,,,yt_match=0.74,,,
QIP,2024,regular,Quantum Thermal State Preparation,Chi-Fang Chen,Chi-Fang Chen;Michael Kastoryano;Fernando Brandao;András Gilyén,,,,,,,,,,,
QIP,2024,regular,Quantum Renyi and f-divergences from integral representations,Christoph Hirche,Christoph Hirche;Marco Tomamichel,,,,,https://www.youtube.com/watch?v=x0TIUxX5rz4,,,yt_match=0.78,,,
QIP,2024,regular,Tensor Network Decoding Beyond 2D,Christophe Piveteau,Christophe Piveteau;Christopher T. Chubb;Joseph M. Renes,,,,,https://www.youtube.com/watch?v=749LPV4Ec8o,,,yt_match=0.90,,,
QIP,2024,regular,Quantum Pseudorandom Scramblers,Chuhan Lu,Chuhan Lu;Minglong Qin;Fang Song;Penghui Yao;Mingnan Zhao,,,,,https://www.youtube.com/watch?v=5I_HVEF3hOQ,,,yt_match=0.73,,,
QIP,2024,regular,Cryptography from Quantum One-Wayness,Dakshita Khurana,Dakshita Khurana;Kabir Tomer,,,,,https://www.youtube.com/watch?v=shhGuyhrOpE,,,yt_match=0.74,,,
QIP,2024,regular,Breaking badly: unexpected Trotter error scaling for realistic quantum systems,Daniel Burgarth,Daniel Burgarth;Paolo Facchi;Alexander Hahn;Mattias Johnsson;Kazuya Yuasa,,,,,https://www.youtube.com/watch?v=aHFi4_Evt_M,,,yt_match=0.80,,,
QIP,2024,regular,The active-volume architecture and elliptic-curve cryptography,Daniel Litinski,Daniel Litinski;Naomi Nickerson,,,,,https://www.youtube.com/watch?v=AumHpDRS5iI,,,yt_match=0.91,,,
QIP,2024,regular,Measurement Quantum Cellular Automata and Anomalies in Floquet Codes,David Aasen,David Aasen;Jeongwan Haah;Zhi Li;Roger Mong,,,,,https://www.youtube.com/watch?v=pd-dxTaRfxY,,,yt_match=0.77,,,
QIP,2024,regular,Matrix product algebras and their application for phase classification,David Pérez-García,David Pérez-García;Andras Molnar;Alberto Ruiz-de-Alarcón;José Garre Rubio;Norbert Schuch;Ignacio Cirac,,,,,https://www.youtube.com/watch?v=xcXoz2Hy2Pk,,,yt_match=0.76,,,
QIP,2024,regular,"Gelfand-Tsetlin basis for partially transposed permutations, with applications to quantum information",Dmitry Grinko,Dmitry Grinko;Adam Burchardt;Maris Ozols,,,,,https://www.youtube.com/watch?v=av0xi5YbRKc,,,yt_match=0.61,,,
QIP,2024,regular,Layer Codes: Saturating the BPT Bound in 3D,Dominic Williamson,Dominic Williamson;Nouédyn Baspin,,,,,,,,,,,
QIP,2024,regular,Linear combination of Hamiltonian simulation for non-unitary dynamics with optimal state preparation cost,Dong An,Dong An;Jin-Peng Liu;Lin Lin,,,,,https://www.youtube.com/watch?v=X9D-Fg_qSqk,,,yt_match=0.59,,,
QIP,2024,regular,Going Beyond Gadgets: The Importance of Scalability for Analogue Quantum Simulators,Dylan Harley,Dylan Harley;Ishaun Datta;Frederik Ravn Klausen;Andreas Bluhm;Daniel Stilck França;Albert Werner;Matthias Christandl,,,,,https://www.youtube.com/watch?v=bZtP_SN5ogA,,,yt_match=0.80,,,
QIP,2024,regular,A new entanglement conversion distance for a complete characterization of entanglement embezzlement and closed-form expressions for entanglement distillation and dilution,Elia Zanoni,Elia Zanoni;Thomas Theurer;Kun Fang;Gilad Gour,,,,,,,,,,,
QIP,2024,regular,Efficient learning of ground & thermal states within phases of matter,Emilio Onorati,Emilio Onorati;Cambyse Rouze;Daniel Stilck Franca;James Watson,,,,,,,,,,,
QIP,2024,regular,Provably Efficient Learning of Phases of Matter,Emilio Onorati,Emilio Onorati;Cambyse Rouze;Daniel Stilck França;James Watson,,,,,https://www.youtube.com/watch?v=yRsj-qjeLrg,,,yt_match=0.59,,,
QIP,2024,regular,The Adjoint Is All You Need: Characterizing Barren Plateaus in Quantum Ansätze,Enrico Fontana,Enrico Fontana;Dylan Herman;Shouvanik Chakrabarti;Niraj Kumar;Romina Yalovetzky;Jamie Heredge;Shree Hari Sureshbabu;Marco Pistoia,,,,,,,,,,,
QIP,2024,regular,The Power of Unentangled Quantum Proofs with Non-negative Amplitudes,Fernando Jeronimo,Fernando Jeronimo;Pei Wu,,,,,https://www.youtube.com/watch?v=bv2lr3Poghk,,,yt_match=0.77,,,
QIP,2024,regular,Quantum Public-Key Encryption with Tamper-Resilient Public Keys from One-Way Functions,Fuyuki Kitagawa,Fuyuki Kitagawa;Tomoyuki Morimae;Ryo Nishimaki;Takashi Yamakawa,,,,,https://www.youtube.com/watch?v=Q-n46lMgpTE,,,yt_match=0.82,,,
QIP,2024,regular,Efficient Quantum State Synthesis with One Query,Gregory Rosenthal,Gregory Rosenthal,,,,,https://www.youtube.com/watch?v=jIjNyRVF8SM,,,yt_match=0.91,,,
QIP,2024,regular,Quantum eigenvalue processing,Guang Hao Low,Guang Hao Low;Yuan Su,,,,,https://www.youtube.com/watch?v=HVrv3rsg_Qk,,,yt_match=0.73,,,
QIP,2024,regular,Certified algorithms for equilibrium states of quantum lattice systems,Hamza Fawzi,Hamza Fawzi;Omar Fawzi;Samuel Scalet,,,,,https://www.youtube.com/watch?v=B1eUvHDWWbo,,,yt_match=0.77,,,
QIP,2024,regular,Security of position-based verification limits Hamiltonian simulation via holography,Harriet Apel,Harriet Apel;Toby Cubitt;Patrick Hayden;Tamara Kohler;David Pérez-García,,,,,https://www.youtube.com/watch?v=yAmABqRregk,,,yt_match=0.80,,,
QIP,2024,regular,Entanglement cost for infinite-dimensional physical systems,Hayata Yamasaki,Hayata Yamasaki;Kohdai Kuroiwa;Patrick Hayden;Ludovico Lami,,,,,https://www.youtube.com/watch?v=Aw0upi7iyCo,,,yt_match=0.91,,,
QIP,2024,regular,Self-duality and Jordan structure of quantum theory follow from homogeneity and pure transitivity,Howard Barnum,Howard Barnum;Cozmin Ududec;John van de Wetering,,,,,https://www.youtube.com/watch?v=80ZTobw-wfc,,,yt_match=0.72,,,
QIP,2024,regular,Certifying highly-entangled states from few single-qubit measurements,Hsin-Yuan Huang,Hsin-Yuan Huang;John Preskill;Mehdi Soleimanifar,,,,,https://www.youtube.com/watch?v=2j8Gz7KKT80,,,yt_match=0.86,,,
QIP,2024,regular,Learning shallow quantum circuits,Hsin-Yuan Huang,Hsin-Yuan Huang;Yunchao Liu;Michael Broughton;Isaac Kim;Anurag Anshu;Zeph Landau;Jarrod McClean,,,,,,,,,,,
QIP,2024,regular,Complexity-theoretic foundations of BosonSampling with a linear number of modes,Ishaun Datta,Ishaun Datta;Adam Bouland;Daniel Brod;Bill Fefferman;Daniel Grier;Felipe Hernandez;Michal Oszmaniec,,,,,https://www.youtube.com/watch?v=_y9WzPwZTig,,,yt_match=0.79,,,
QIP,2024,regular,Spectral gap implies rapid mixing for commuting Hamiltonians,Jan Kochanowski,Jan Kochanowski;Alvaro Alhambra;Ángela Capel;Cambyse Rouze,,,,,https://www.youtube.com/watch?v=2eGChBHA4WY,,,yt_match=0.92,,,
QIP,2024,regular,Query-optimal estimation of unitary channels in diamond distance,Jeongwan Haah,Jeongwan Haah;Robin Kothari;Ryan O'Donnell;Ewin Tang,,,,,https://www.youtube.com/watch?v=pMslFI-WJB0,,,yt_match=0.77,,,
QIP,2024,regular,Quantum Algorithm for Reducing Induced Representations with Applications to Port-based Teleportation,Jiani Fei,Jiani Fei;Sydney Timmerman;Patrick Hayden,,,,,https://www.youtube.com/watch?v=PhoEYpTXHqI,,,yt_match=0.71,,,
QIP,2024,regular,Local Hamiltonian Problem with succinct ground state is MA-Complete,Jiaqing Jiang,Jiaqing Jiang,,,,,https://www.youtube.com/watch?v=TQcFeSSRSd4,,,yt_match=0.92,,,
QIP,2024,regular,Complexity and order in approximate quantum error-correcting codes,Jinmin Yi,Jinmin Yi;Weicheng Ye;Daniel Gottesman;Zi-Wen Liu,,,,,https://www.youtube.com/watch?v=s7uVJCXAqOI,,,yt_match=0.76,,,
QIP,2024,regular,Quantum metrology in the finite-sample regime,Johannes Jakob Meyer,Johannes Jakob Meyer;Sumeet Khatri;Daniel Stilck França;Jens Eisert;Philippe Faist,,,,,https://www.youtube.com/watch?v=F0uZ8hvggoI,,,yt_match=0.89,,,
QIP,2024,regular,An efficient quantum parallel repetition theorem and applications,John Bostanci,John Bostanci;Luowen Qian;Nicholas Spooner;Henry Yuen,,,,,,,,,,,
QIP,2024,regular,Unitary Complexity and the Uhlmann Transformation Problem,John Bostanci,John Bostanci;Yuval Efron;Tony Metger;Alexander Poremba;Luowen Qian;Henry Yuen,,,,,,,,,,,
QIP,2024,regular,Exponential Quantum Streaming Advantage for Maximum Directed Cut,John Kallaugher,John Kallaugher;Ojas Parekh;Nadezhda Voronova,,,,,https://www.youtube.com/watch?v=ccu7vg6AVIY,,,yt_match=0.77,,,
QIP,2024,regular,Complexity Classification of Product State Problems for Local Hamiltonians,John Kallaugher,John Kallaugher;Ojas Parekh;Kevin Thompson;Yipu Wang;Justin Yirka,,,,,https://www.youtube.com/watch?v=k8Rsm4ihNlw,,,yt_match=0.77,,,
QIP,2024,regular,On the quantum time complexity of divide and conquer,Jonathan Allcock,Jonathan Allcock;Jinge Bao;Aleksandrs Belovs;Troy Lee;Miklos Santha,,,,,https://www.youtube.com/watch?v=2Vc9FzULV_E,,,yt_match=0.75,,,
QIP,2024,regular,Discreteness of asymptotic tripartite entanglement measures,Jop Briet,Jop Briet;Matthias Christandl;Itai Leigh;Amir Shpilka;Fulvio Gesmundo;Jeroen Zuiddam,,,,,https://www.youtube.com/watch?v=u2scUsX7Y5k,,,yt_match=0.75,,,
QIP,2024,regular,Matrix product state approximations to quantum states of low energy variance,Kshiti Sneh Rai,Kshiti Sneh Rai;J. Ignacio Cirac;Álvaro M. Alhambra,,,,,https://www.youtube.com/watch?v=yz6BODR133Y,,,yt_match=0.80,,,
QIP,2024,regular,The Quantum Entropy Cone near its Apex,Lasse H. Wolff,Lasse H. Wolff;Matthias Christandl;Bergfinnur Durhuus,,,,,https://www.youtube.com/watch?v=nFj7pJNtjKU,,,yt_match=0.91,,,
QIP,2024,regular,Universal embezzlers,Lauritz van Luijk,Lauritz van Luijk;Alexander Stottmeister;Reinhard F. Werner;Henrik Wilming,,,,,,,,,,,
QIP,2024,regular,The Schmidt rank for the commuting operator framework,Lauritz van Luijk,Lauritz van Luijk;René Schwonnek;Alexander Stottmeister;Reinhard F. Werner,,,,,https://www.youtube.com/watch?v=PfBb9ZPHmAY,,,yt_match=0.84,,,
QIP,2024,regular,NLTS Hamiltonians and Strongly-Explicit SoS Lower Bounds from Low-Rate Quantum LDPC Codes,Louis Golowich,Louis Golowich;Tali Kaufman,,,,,https://www.youtube.com/watch?v=Mmvjf4LjZ_A,,,yt_match=0.74,,,
QIP,2024,regular,Robust sparse IQP sampling in constant depth,Louis Paletta,Louis Paletta;Christophe Vuillot;Mazyar Mirrahimi;Anthony Leverrier;Alain Sarlette,,,,,,,,,,,
QIP,2024,regular,Connecting entanglement distillation and entanglement testing with restricted measurements,Ludovico Lami,Ludovico Lami;Bartosz Regula,,,,,https://www.youtube.com/watch?v=y47_iY4OO3c,,,yt_match=0.65,,,
QIP,2024,regular,A Unified Theory of Barren Plateaus for Deep Parametrized Quantum Circuits,Marco Cerezo,Marco Cerezo;Michael Ragone;Bojko N. Bakalov;Frederic Sauvage;Alexander F. Kemper;Carlos Ortiz Marrero;Martin Larocca,,,,,,,,,,,
QIP,2024,regular,A Constructive Approach to Zauner's Conjecture via the Stark Conjectures,Marcus Appleby,Marcus Appleby;Steve Flammia;Gene Kopp,,,,,https://www.youtube.com/watch?v=cUSV0unYHw4,,,yt_match=0.76,,,
QIP,2024,regular,Entanglement monogamy via multivariate trace inequalities,Mario Berta,Mario Berta;Marco Tomamichel,,,,,https://www.youtube.com/watch?v=XRA8CD9wnS0,,,yt_match=0.90,,,
QIP,2024,regular,Quantum Money from Abelian Group Actions,Mark Zhandry,Mark Zhandry,,,,,https://www.youtube.com/watch?v=a41RZ_pluBc,,,yt_match=0.76,,,
QIP,2024,regular,The resource theory of tensor networks,Matthias Christandl,Matthias Christandl;Vladimir Lysikov;Vincent Steffan;Albert Werner;Freek Witteveen,,,,,https://www.youtube.com/watch?v=qKwvG-MQUvY,,,yt_match=0.74,,,
QIP,2024,regular,Improved rate-distance trade-offs for quantum codes with restricted connectivity,Nouédyn Baspin,Nouédyn Baspin;Venkatesan Guruswami;Anirudh Krishna;Ray Li,,,,,https://www.youtube.com/watch?v=_I4dVMfoj_0,,,yt_match=0.80,,,
QIP,2024,regular,What exactly does Bekenstein bound?,Patrick Hayden,Patrick Hayden;Jinzhao Wang,,,,,https://www.youtube.com/watch?v=mxEgJJTgrck,,,yt_match=0.75,,,
QIP,2024,regular,Bypassing Joint Typicality in Network Quantum Shannon Theory,Pau Colomer,Pau Colomer;Andreas Winter;Mario Berta;Hao-Chung Cheng;Li Gao,,,,,https://www.youtube.com/watch?v=noLrw6i4FbU,,,yt_match=0.92,,,
QIP,2024,regular,Expected Utility Theory and its novel application in Quantum Information Science,Paul Skrzypczyk,Paul Skrzypczyk;Andrés Ducuara;Francesco Buscemi;Peter Sidajaya;Valerio Scarani,,,,,https://www.youtube.com/watch?v=rxODTEOo90Q,,,yt_match=0.80,,,
QIP,2024,regular,A mathematical foundation for self-testing: Lifting common assumptions,Pedro Baptista,Pedro Baptista;Ranyiliu Chen;Jędrzej Kaniewski;David Rasmussen Lolck;Laura Mančinska;Thor Gabelgaard Nielsen;Simon Schmidt,,,,,https://www.youtube.com/watch?v=-5ZifpwG4-g,,,yt_match=0.77,,,
QIP,2024,regular,Constant-Overhead Fault-Tolerant Quantum Computation with Reconfigurable Atom Arrays,Qian Xu,Qian Xu;Pablo Ataides;Christopher Pattison;Nithin Raveendran;Dolev Bluvstein;Jonathan Wurtz;Bane Vasic;Mikhail Lukin;Liang Jiang;Hengyun Zhou,,,,,https://www.youtube.com/watch?v=5tfj4ArAJa0,,,yt_match=0.80,,,
QIP,2024,regular,The mixed Schur transform: efficient quantum circuit and applications,Quynh Nguyen,Quynh Nguyen,,,,,https://www.youtube.com/watch?v=TvX34lMCp58,,,yt_match=0.92,,,
QIP,2024,regular,Catalytic and asymptotic equivalence for quantum entanglement,Ray Ganardi,Ray Ganardi;Tulja Varun Kondra;Alexander Streltsov,,,,,https://www.youtube.com/watch?v=whu6ela6gws,,,yt_match=0.75,,,
QIP,2024,regular,Commuting operations factorise,Renato Renner,Renato Renner;Ramona Wolf,,,,,https://www.youtube.com/watch?v=fYqKBwSuPTI,,,yt_match=0.73,,,
QIP,2024,regular,Making Existing Quantum Position Verification Protocols Secure Against Arbitrary Transmission Loss,Rene Allerstorfer,Rene Allerstorfer;Andreas Bluhm;Harry Buhrman;Matthias Christandl;Llorenc Escola Farras;Florian Speelman;Philip Verduyn Lunel,,,,,https://www.youtube.com/watch?v=bfDK18OWXpQ,,,yt_match=0.66,,,
QIP,2024,regular,Monogamy of highly symmetric states,Rene Allerstorfer,Rene Allerstorfer;Matthias Christandl;Dmitry Grinko;Ion Nechita;Maris Ozols;Denis Rochette;Philip Verduyn Lunel,,,,,https://www.youtube.com/watch?v=neyXuMKfk1A,,,yt_match=0.74,,,
QIP,2024,regular,Limitations of local update recovery in stabilizer-GKP codes: a quantum optimal transport approach,Robert König,Robert König;Cambyse Rouzé,,,,,https://www.youtube.com/watch?v=MO0HzddLWDI,,,yt_match=0.65,,,
QIP,2024,regular,Classification of dynamical Lie algebras for translation-invariant 2-local spin systems in one dimension,Roeland Wiersema,Roeland Wiersema;Efekan Kökcü;Alexander Kemper;Bojko Bakalov,,,,,https://www.youtube.com/watch?v=j3erlDB8VEQ,,,yt_match=0.66,,,
QIP,2024,regular,Exponential quantum speedup in simulating coupled classical oscillators,Rolando Somma,Rolando Somma;Ryan Babbush;Dominic Berry;Robin Kothari;Nathan Wiebe,,,,,,,,,,,
QIP,2024,regular,Quantum Merlin-Arthur and proofs without relative phase,Roozbeh Bassirian,Roozbeh Bassirian;Bill Fefferman;Kunal Marwaha,,,,,https://www.youtube.com/watch?v=2gt8HwGxGYY,,,yt_match=0.77,,,
QIP,2024,regular,Computational Entanglement Theory,Rotem Arnon-Friedman,Rotem Arnon-Friedman;Zvika Brakerski;Thomas Vidick,,,,,,,,,,,
QIP,2024,regular,Learning Quantum States With Respect to the Stabilizer Formalism,Sabee Grewal,Sabee Grewal;Vishnu Iyer;William Kretschmer;Daniel Liang,,,,,https://www.youtube.com/watch?v=FsBSuAEOkVY,,,yt_match=0.91,,,
QIP,2024,regular,Quadratic Lower bounds on the Approximate Stabilizer Rank: A Probabilistic Approach,Saeed Mehraban,Saeed Mehraban;Mehrdad Tahmasbi,,,,,https://www.youtube.com/watch?v=kGcECKChS9g,,,yt_match=0.80,,,
QIP,2024,regular,Commuting Local Hamiltonian Problem on 2D beyond qubits,Sandy Irani,Sandy Irani;Jiaqing Jiang,,,,,https://www.youtube.com/watch?v=FwQ1qu_jLvg,,,yt_match=0.92,,,
QIP,2024,regular,High-threshold and low-overhead fault-tolerant quantum memory,Sergey Bravyi,Sergey Bravyi;Andrew Cross;Jay Gambetta;Dmitri Maslov;Patrick Rall;Theodore Yoder,,,,,,,,,,,
QIP,2024,regular,Quantum complexity of the Kronecker coefficients,Sergey Bravyi,Sergey Bravyi;Anirban Chowdhury;David Gosset;Vojtech Havlicek;Christian Ikenmeyer;Sathyawageeswar Subramanian;Guanyu Zhu,,,,,https://www.youtube.com/watch?v=-1DGBTltweU,,,yt_match=0.74,,,
QIP,2024,regular,Classical simulation of peaked shallow quantum circuits,Sergey Bravyi,Sergey Bravyi;David Gosset;Yinchen Liu,,,,,https://www.youtube.com/watch?v=rKjm9CXQKgg,,,yt_match=0.76,,,
