venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2018,poster,Quantum simulation from the bottom up: the case of rebits,,Dax Enshan Koh;Murphy Yuezhen Niu;Theodore J. Yoder,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Contextuality and Cohomology,,Kerstin Beer,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Quantum Advantage from Conjugated Clifford Circuits,,Adam Bouland;Joseph Fitzsimons;Dax Koh,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Loss of Information in Quantum Guessing Game,,Martin Plesch;Matej Pivoluska,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Towards device-independent information processing on general quantum networks,,Ciaran Lee;Matthew Hoban,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Mapping State Variables into Quantum States,,Alberto Delgado,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Markovian evolution of quantum coherence under symmetric dynamics,,Kamil Korzekwa;Matteo Lostaglio;Antony Milne,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Polygonal Color Codes: a proposal to expand the triangular color codes,,Waldir Soares;Eduardo Silva;Franciele Soares,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Morse homology for adiabatic quantum computation,,Raouf Dridi;Hedayat Alghassi,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Blind (i.e. Unsupervised) Quantum Process Tomography: Identifying a Quantum System with Unknown Input Values,,Yannick Deville;Alain Deville,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Optimal verification of entangled states with local measurements,,Sam Pallister;Noah Linden;Ashley Montanaro,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Fusion in Tensor Categories,,Ramona Wolf,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,"Tunable, Flexible and Efficient Optimization of Control Pulses for Practical Qubit Gates",,Shai Machnes;Elie Assémat;David Tannor;Frank Wilhelm,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Petz recovery map and Renyi relative entropies in Gaussian quantum information,,Siddhartha Das;Ludovico Lami;Kaushik Seshadreesan;Mark Wilde,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Quantum non-malleability and authentication,,Gorjan Alagic;Christian Majenz,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,"Weak measurements, quantum-state collapse, and the Born rule",,Parveen Kumar;Apoorva Patel,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Convex geometry of quantum resource quantification,,Bartosz Regula,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Verification of many-qubit states,,Yuki Takeuchi;Tomoyuki Morimae,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Composable security in relativistic quantum cryptography,,V. Vilasini;Christopher Portmann;Lídia Del Rio,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,The Quantum Complexity of Computing Schatten p-norms,,Chris Cade;Ashley Montanaro,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Units of rotational information,,Yuxiang Yang;Giulio Chiribella;Qinheping Hu,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Quantum Stopwatch: How To Store Time Information in a Quantum Memory,,Yuxiang Yang;Giulio Chiribella;Masahito Hayashi,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Test one to test many: a unified approach to quantum benchmarks,,Ge Bai;Giulio Chiribella,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Quantum computation with indefinite causal structures,,Mateus Araújo;Philippe Allard Guerin;Ämin Baumeler,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Randomness in nonlocal games between mistrustful players,,Honghao Fu;Carl Miller;Yaoyun Shi,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Towards holography via quantum source-channel codes,,Fernando Pastawski;Jens Eisert;Henrik Wilming,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Hamiltonian simulation by qubitization,,Guang Hao Low;Isaac Chuang,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Hamiltonian simulation by uniform spectral amplification,,Guang Hao Low;Isaac Chuang,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Complementarity Relation for Coherence and Disturbance,,Gautam Sharma,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Non-asymptotic entanglement distillation,,Kun Fang;Xin Wang;Marco Tomamichel;Runyao Duan,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Operational Resource Theory of Non-Markovianity,,Eyuri Wakakuwa,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,On Composite Quantum Hypothesis Testing,,Mario Berta;Fernando Brandao;Christoph Hirche,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Quantum and private capacities of low-noise channels,,Felix Leditzky;Debbie Leung;Graeme Smith,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Bounds on quantum channel capacities from approximate additivity of channel information quantities,,Nilanjana Datta;Eneet Kaur;Felix Leditzky;Mark Wilde,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Optimal quantum teleportation with limited resources,,Pietro Liuzzo-Scorpo;Andrea Mari;Vittorio Giovannetti;Gerardo Adesso,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Continuous-Variable Sampling from Photon-Added or Photon-Subtracted Squeezed States,,Ulysse Chabaud;Tom Douce;Damian Markham;Peter van Loock;Elham Kashefi;Giulia Ferrini,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Polynomial approximation of non-Gaussian unitaries by counting one photon at a time,,Francesco Arzani;Nicolas Treps;Giulia Ferrini,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Quasi-device-independent witnessing of genuine multilevel quantum coherence,,Martin Ringbauer;Thomas Bromley;Marco Cianciaruso;Sarah Lau;Gerardo Adesso;Andrew White;Alessandro Fedrizzi;Marco Piani,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,A limitation on the asymptotic decay of vanishing spectral gaps,,Michael Kastoryano;Angelo Lucia,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Unbounded generators of dynamical semigroups,,Inken Siemon;Alexander Holevo;Reinhard Werner,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
QIP,2018,poster,Quantum compression relative to a set of measurements,,Andreas Bluhm;Lukas Rauber;Michael M. Wolf,,,,,,,,,Source: https://qip.iaqi.org/2018/qutech.nl/wp-content/uploads/2018/01/Posters_QIP-2018.pdf,,,
