venue,year,paper_type,title,speaker,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2011,regular,Localization assisted quantum error correction in the toric code,James Wootton,James Wootton;Robert Heath;Jiannis Pachos,,,,abstract/113p.pdf,movie.php@id=113.html,,,,2011-01-12,11:20,20
QIP,2011,invited,"Anyons, twists and topological codes",Hector Bombin,Hector Bombin,,,1006.5260,abstract/1006.5260p.pdf,movie.php@id=1006.5260.html,,,,2011-01-12,11:45,30
QIP,2011,keynote,Information is Quantum,Charles Bennett,Charles Bennett,,,,../publiclecture/index.html,movie.php@id=bennett.html,,,,2011-01-12,17:00,60
QIP,2011,plenary,Quantum money,Andrew Lutomirski,Andrew Lutomirski,,,1004.5127,http://qip2011.quantumlah.org/scientificprogramme/abstract/1004.5127p.pdf,movie.php@id=1004.5127.html,,,,2011-01-13,09:00,50
QIP,2011,regular,Constructing elliptic curve isogenies in quantum subexponential time,Andrew Childs,Andrew Childs;David Jao;Vladimir Soukharev,,,1012.4019,abstract/1012.4019p.pdf,movie.php@id=1012.4019.html,,,,2011-01-13,09:55,20
QIP,2011,invited,Classical cryptographic protocols in a quantum world,Fang Song,Sean Hallgren;Adam Smith;Fang Song,,,,abstract/183p.pdf,movie.php@id=183.html,,,,2011-01-13,10:45,30
QIP,2011,regular,The McEliece cryptosystem resists quantum Fourier sampling attacks,Hang Dinh,Hang Dinh;Cristopher Moore;Alexander Russell,,,1008.2390,abstract/1008.2390p.pdf,movie.php@id=1008.2390.html,,,,2011-01-13,11:20,20
QIP,2011,regular,Constructing quantum network coding schemes from classical nonlinear protocols,François Le Gall,Hirotada Kobayashi;François Le Gall;Harumichi Nishimura;Martin Roetteler,,,1012.4583,abstract/1012.4583p.pdf,movie.php@id=1012.4583.html,,,,2011-01-13,11:45,20
QIP,2011,plenary,From low-distortion norm embeddings to explicit uncertainty relations and efficient information locking,Omar Fawzi,Omar Fawzi,,,1010.3007,abstract/1010.3007p.pdf,movie.php@id=1010.3007.html,,,,2011-01-13,14:00,50
QIP,2011,invited,The quantum one-time pad and superactivation,Jonathan Oppenheim,Fernando Brandão;Jonathan Oppenheim,,,1004.3328;1005.1975,abstract/1004.3328p.pdf,movie.php@id=1004.3328.html,,,,2011-01-13,14:55,30
QIP,2011,plenary,Position-based quantum cryptography: impossibility and constructions,Serge Fehr,Serge Fehr,,,1009.2490,abstract/1009.2490p.pdf,movie.php@id=1009.2490.html,,,,2011-01-14,09:00,50
QIP,2011,invited,Entanglement can increase asymptotic rates of zero-error classical communication over classical channels,William Matthews,Debbie Leung;Laura Mancinska;William Matthews;Maris Ozols;Aidan Roy,,,1009.1195,abstract/1009.1195p.pdf,movie.php@id=1009.1195.html,,,,2011-01-14,09:55,30
QIP,2011,regular,Under what conditions do quantum systems thermalise? New insights from quantum information theory,Christian Gogolin,Christian Gogolin;Markus Müller;Jens Eisert,,,1009.2493,abstract/1009.2493p.pdf,movie.php@id=1009.2493.html,,,,2011-01-14,11:00,20
QIP,2011,regular,A quantum-quantum metropolis algorithm,Man Hong Yung,Man Hong Yung;Alán Aspuru-Guzik,,,1011.1468,abstract/1011.1468p.pdf,movie.php@id=1011.1468.html,,,,2011-01-14,11:25,20
QIP,2011,regular,Preparing thermal states of quantum systems by dimension reduction,Ersen Bilgin,Ersen Bilgin;Sergio Boixo,,,1008.4162,abstract/1008.4162p.pdf,movie.php@id=1008.4162.html,,,,2011-01-14,11:50,20
QIP,2011,invited,Pseudorandom generators and the BQP vs. PH problem,Bill Fefferman,Bill Fefferman;Christopher Umans,,,1007.0305,abstract/1007.0305p.pdf,movie.php@id=1007.0305.html,,,,2011-01-14,14:00,30
QIP,2011,regular,Classical simulation of commuting quantum computations implies collapse of the polynomial hierarchy,Michael Bremner,Michael Bremner;Richard Jozsa;Dan Shepherd,,,1005.1407,abstract/1005.1407p.pdf,movie.php@id=1005.1407.html,,,,2011-01-14,14:35,20
QIP,2011,plenary,Faithful squashed entanglement,Fernando Brandão,Fernando Brandão,,,1010.1750;1011.2751,abstract/1010.1750p.pdf,movie.php@id=1010.1750.html,,,,2011-01-14,15:30,50
