venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2020,poster,Universal limitations on quantum key distribution over a network,,Siddhartha Das;Stefan Bäuml;Marek Winczewski;Karol Horodecki,"École polytechnique de Bruxelles, Université libre de Bruxelles;ICFO-Institut de Ciencies Fotoniques, The Barcelona Institute of Science and Technology;National Quantum Information Centre in Gdańsk, University of Gdańsk;International Centre for Theory of Quantum Technologies, University of Gdańsk","Entanglement is an intriguing quantum phenomenon with crucial implications for both fundamental physics and technological applications, e.g., quantum key distribution (QKD). In this paper, we show that multipartite private states from which secret keys are directly accessible to trusted partners are genuinely multipartite entangled states. With application to secure Quantum Internet, we consider the most general setup of multipartite quantum process (channel) in a network setting: multiplex quantum channel with involved parties having one of the three possible roles-- that of only sender or receiver, or both sender and receiver. We derive divergence-based measures for entangling abilities of multipartite quantum channels. We describe an LOCC-assisted secret key agreement (SKA) protocol for generation or distillation of key (private random bits) among multiple trusted allies connected through a quantum multiplex channel secure against a quantum eavesdropper, of which measurement-device-independent QKD and SKA protocols over quantum network laced with key repeaters are particular instances. We are able to provide upper bounds on the non-asymptotic private capacities, maximum rate at which secret key can be distilled via finite uses of channels, and lower bounds on asymptotic capacities. These bounds are expressed in terms of the divergence-based entanglement measures of the channels. Some of these measures lead to strong converse bounds on the private capacities. Our upper bounds on the private capacities also are upper bound on the multipartite quantum capacities where goal is to distill Greenberger{Horne{Zeilinger (GHZ) state. Also, we are able to derive upper bound on the secret key bits that can be distilled via LOCC among trusted allies sharing finite copies of multipartite quantum states.",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
QCRYPT,2020,poster,Security of QKD with weak basis-choice flaw,,Shihai Sun;Zhi-Yu Tian;Mei-Sheng Zhao;Yan M,"School of Physics and Astronomy, Sun Yat-Sen University;School of Physics and Astronomy, Sun Yat-Sen University;QuantumCTek Co. Ltd.;QuantumCTek Co. Ltd.","Quantum key distribution (QKD) provides a way to share unconditional secure key between two remote parties, but the deviation between theory and practice will break the security of generated key. In this article, we evaluate the security of QKD with weak basis-choice flaw, in which the random bit used by Alice and Bob to determine their bases are weakly controlled by Eve. In fact, a tight and analytical bound is obtained to estimate the phase error for both single photon source and weak coherent source, then the key rate can be rapidly improved. And the key rate of QKD with biased bases is also considered, in which Alice and Bob distill key from two bases independently. Furthermore, by evaluating the security of QKD under wavelength attack, the performance of a commercial beam splitter is measured, and then the key rate is estimated, which is just slightly reduced with our method.",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
QCRYPT,2020,poster,Noisy Simon Period Finding,,Alex May;Lars Schlieper;Joanthan Schwinger,Ruhr University Bochum;Ruhr University Bochum;Ruhr University Bochum,"Let $f: \mathbb{F}_2^n \rightarrow \mathbb{F}_2^n$ be a Boolean function with period $\vec s$. It is well-known that Simon's algorithm finds $\vec s$ in time polynomial in $n$ on quantum devices that are capable of performing error-correction. However, today's quantum devices are inherently noisy, too limited for error correction, and Simon's algorithm is not error-tolerant. We show that even noisy quantum period finding computations lead to speedups in comparison to purely classical computations. More precisely, we implemented Simon's quantum period finding circuit on the $15$-qubit quantum device IBM Q 16 Melbourne. Our experiments show that with a certain probability $\tau(n)$ we measure erroneous vectors that are not orthogonal to $\vec s$. We propose new, simple, but very effective smoothing techniques to classically mitigate physical noise effects such as e.g. IBM Q's bias towards the $0$-qubit. After smoothing, our noisy quantum device provides us a statistical distribution that we can easily transform into an LPN instance with parameters $n$ and $\tau(n)$. Hence, in the noisy case we may not hope to find periods in time polynomial in $n$. However, we still obtain quantum advantage even for large errors $\tau(n)$ close to $\frac 1 2$. Thus, period finding does not necessarily require full quantum error correction capability. keywords: Noise-tolerant Simon period finding, IBM Q 16, LPN algorithms, quantum advantage",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
QCRYPT,2020,poster,Linear programs for entanglement and key distribution in the quantum internet,,Stefan Baeuml;Koji Azuma;Go Kato;David Elkouss,ICFO-Institut de Ciencies Fotoniques;NTT Basic Research Laboratories;NTT Communication Science Laboratories;Delft University of Technology,"Quantum networks will allow to implement communication tasks beyond the reach of their classical counterparts. A pressing and necessary issue for the design of quantum network protocols is the quantification of the rates at which these tasks can be performed. Here, we propose a simple recipe that yields efficiently computable lower and upper bounds on the maximum achievable rates. For this we make use of the max-flow min-cut theorem and its generalization to multi-commodity flows to obtain linear programs. We exemplify our recipe deriving the linear programs for bipartite settings, settings where multiple pairs of users obtain entanglement in parallel as well as multipartite settings, covering almost all known situations. We also make use of a generalization of the concept of paths between user pairs in a network to Steiner trees spanning a group of users wishing to establish Greenberger-Horne-Zeilinger states.",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
QCRYPT,2020,poster,Experimental semi-quantum key distribution with classical users,,F. Massa;P. Yadav;A. Moqanaki;W. O. Krawec;P. Mateus;N. Paunkovic;A. Souto;P. Walther,University of Vienna;Algran Portugal;University of Vienna;University of Connecticut;Inst. Superior Tecnico Lisbon;Inst. Superior Tecnico Lisbon;Universidade de Lisboa;University of Vienna,"The use of quantum systems allows for new insights which promise to revolutionize information processing. Quantum cryptography, especially key distribution, has become one of the most prominent applications of quantum technology. However, this task still requires users to be capable of performing quantum operations, such as state preparation or measurements in multiple bases. A natural question, therefore, is can users' technological requirements be reduced? In this work, we experimentally demonstrate a novel quantum key distribution protocol where users are fully classical and quantum operations are only performed by an untrusted third party acting as a server. We derive an information theoretic proof of security for our protocol along with an experimental demonstration.",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
QCRYPT,2020,poster,Semi-Device-Independent Heterodyne-based Quantum Random Number Generator,,Hamid Tebyanian;Marco Avesani;Paolo Villoresi;Giuseppe Vallone,"Dipartimento di Ingegneria dell’Informazione, Università degli Studi di Padova, Padova, Italia;Dipartimento di Ingegneria dell’Informazione, Università degli Studi di Padova, Padova, Italia;Dipartimento di Ingegneria dell’Informazione, Università degli Studi di Padova, Padova, Italia;Dipartimento di Ingegneria dell’Informazione, Università degli Studi di Padova, Padova, Italia","Randomness is a fundamental feature of quantum mechanics, which is an invaluable resource for both classical and quantum technologies. Practical quantum random number generators (QRNG) usually need to trust their devices, but their security can be jeopardized in case of imperfections or malicious external actions. In this work, we present a robust implementation of a Semi-Device-Independent QRNG that guarantees both security and fast generation rates. The system works in a prepare and measure scenario where measurement and source are untrusted, but a bound on the energy of the prepared states is assumed. Our implementation exploits heterodyne detection, which offers increased generation rate and improved long-term stability compared to alternative measurement strategies. In particular, due to the tomographic properties of heterodyne measurement, we can compensate for fast phase fluctuations via post-processing, avoiding complex active phase stabilization systems. As a result, our scheme combines high security and speed with a simple setup featuring only commercial-off-the-shelf components, making it an attractive solution in many practical scenarios.",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
QCRYPT,2020,poster,Security analysis of discrete-modulated continuous-variable quantum key distribution,,Jie Lin;Twesh Upadhyaya;Norbert Lütkenhaus,"Institute for Quantum Computing and Department of Physics and Astronomy, University of Waterloo;Institute for Quantum Computing and Department of Physics and Astronomy, University of Waterloo;Institute for Quantum Computing and Department of Physics and Astronomy, University of Waterloo","Discrete-modulated continuous-variable quantum key distribution protocols are favorable due to the experimental simplicity and inherited properties of continuous-variable protocols. We provide a tight numerical key rate analysis of discrete-modulated continuous-variable quantum key distribution protocols in the asymptotic limit against collective attacks. As a specific example, we analyze the key rate of the quadrature phase-shift keying (QPSK) scheme in both the paranoid and realistic scenarios. When the detector noises are trusted, the QPSK scheme is expected to reach around 100 km with currently feasible experimental parameters. For both scenarios, we also investigate the performance of post-selection of data for the reverse reconciliation scheme and show that post-selection can provide improvements in the key rate as well as reducing the amount of data for post-processing.",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
QCRYPT,2020,poster,Finite Block Length Analysis on Incoherent Randomness Extraction and Quantum Coherence Distillation,,Masahito Hayashi;Kun Fang,Southern University of Science and Technology;University of Waterloo,"Randomness is one of the key ingredients to information processing in practice, especially for computation and cryptography. A vast number of applications critically rely on abundant, high-quality random numbers that are generated securely. In this work we introduce a variant of randomness extraction framework, named \emph{incoherent randomness extraction} (IRE), in the context of quantum coherence theory where free incoherent operations are employed. This cryptographic framework unveils a new perspective to the study of quantum coherence distillation (QCD) by an \emph{exact} one-shot connection, that is, the maximum number of secure random bits extractable from a single instance of \emph{unstructured} quantum state is precisely equal to the maximum number of coherent bits that can be distilled from the same state. This exact relation not only sharpens our understanding on the operational equivalence between randomness and coherence, but also enables us to derive tight second order expansions (estimation of the number of extractable random bits/distillable coherent bits to the order~$o(\sqrt{n})$ where $n$ is the number of the prepared source states) of both tasks in the independent and identically distributed setting. Remarkably, the incoherent operation classes that can empower coherence distillation for generic states all lead to the same second order expansions, indicating their operational equivalence for QCD as well as IRE in both asymptotic and large block length regimes. As a by-product, we showcase a proof of the strong converse property for IRE from its second order expansion, excluding a possible tradeoff between the insecurity threshold and the rate of extractable randomness of a protocol. This also contributes to an alternative strong converse proof for QCD due to their exact one-shot correspondence.",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
QCRYPT,2020,poster,"Nonlocal games, synchronous correlations, and Bell inequalities",,Nishant Rodrigues;Brad Lackey,University of Maryland;Microsoft Quantum,"Nonlocal games with synchronous correlations are a natural generalization of functions between two finite sets. In this work we examine analogues of Bell's inequalities for such correlations, and derive a synchronous device-independent quantum key distribution protocol. This protocol has the advantage of symmetry between the two users and self-testing while generating shared secret key without requiring a preshared secret. We show that, unlike general correlations and the CHSH inequality, there can be no quantum Bell violation among synchronous correlations with two measurement settings. However we exhibit explicit analogues of Bell's inequalities for synchronous correlations with three measurement settings and two outputs, provide an analogue of Tsirl'son's bound in this setting, and prove existence and rigidity of quantum correlations that saturate this bound. We conclude by posing a security assumption that bypasses the locality, or causality, loophole and examine the protocol's robustness against measurement error and depolarization noise.",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
QCRYPT,2020,poster,Efficient quantum random number generation with full entropy extraction from SPAD based systems,,Andrea Stanco;Davide Giacomo Marangon;Giuseppe Vallone;Samuel Burri;Edoardo Charbon;Paolo Villoresi,"University of Padova, Department of Information Engineering;University of Padova, Department of Information Engineering;University of Padova, Department of Information Engineering;EPFL;EPFL;University of Padova, Department of Information Engineering","We present two different QRNG devices which allow to maximize the entropy extraction of a system and so the generation rate. The two devices use single-photon avalanche diode along (SPAD) with FPGA device. The first device, Randy, uses only one SPAD and with a post-processing based on the Peres algorithm [Y. Peres, Ann. Statist. 20, 590 (1992)], has a generation rate of 1.8 Mbit/s. The second device, LinoSPAD, which is a CMOS SPAD array based device and integrate also a time-to-digital converter (TDC) on its FPGA, has a final generation rate of 310 Mbit/s thanks to a improved post-processing procedure which also includes the Zhou-Bruck algorithm [H. Zhou and J. Bruck, arXiv:1209.0726 (2012)].",,,,,Poster Session 1,,Source: https://qcrypt.iaqi.org/2020/sessions/poster1.html,,,
