venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2018,regular,Quantum Ciphertext Authentication and Key Recycling with the Trap Code,Yfke Dulek; Florian Speelman,Yfke Dulek; Florian Speelman,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.1/LIPIcs.TQC.2018.1.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.1; LIPIcs proceedings (Dagstuhl), pages 1:1-1:17; wix submission #75; source_type=claude_extraction; source=wayback",,,
TQC,2018,regular,On the Complexity of Two Dimensional Commuting Local Hamiltonians,Dorit Aharonov; Oded Kenneth; Itamar Vigdorovich,Dorit Aharonov; Oded Kenneth; Itamar Vigdorovich,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.2/LIPIcs.TQC.2018.2.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.2; LIPIcs proceedings (Dagstuhl), pages 2:1-2:21; wix submission #42; source_type=claude_extraction; source=wayback",,,
TQC,2018,regular,Quantum Lower Bounds for Tripartite Versions of the Hidden Shift and the Set Equality Problems,Aleksandrs Belovs; Ansis Rosmanis,Aleksandrs Belovs; Ansis Rosmanis,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.3/LIPIcs.TQC.2018.3.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.3; LIPIcs proceedings (Dagstuhl), pages 3:1-3:15; wix submission #64; source_type=claude_extraction; source=wayback",,,
TQC,2018,regular,The Quantum Complexity of Computing Schatten p-norms,Chris Cade; Ashley Montanaro,Chris Cade; Ashley Montanaro,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.4/LIPIcs.TQC.2018.4.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.4; LIPIcs proceedings (Dagstuhl), pages 4:1-4:20; wix submission #35; source_type=claude_extraction; source=wayback",,,
TQC,2018,regular,Subset Sum Quantumly in 1.17^n,Alexander Helm; Alexander May,Alexander Helm; Alexander May,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.5/LIPIcs.TQC.2018.5.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.5; LIPIcs proceedings (Dagstuhl), pages 5:1-5:15; wix submission #67; source_type=claude_extraction; source=wayback",,,
TQC,2018,regular,Trading Inverses for an Irrep in the Solovay-Kitaev Theorem,Adam Bouland; Maris Ozols,Adam Bouland; Maris Ozols,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.6/LIPIcs.TQC.2018.6.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.6; LIPIcs proceedings (Dagstuhl), pages 6:1-6:15; wix submission #88; source_type=claude_extraction; source=wayback",,,
TQC,2018,regular,Two-qubit Stabilizer Circuits with Recovery I: Existence,Wim van Dam; Raymond Wong,Wim van Dam; Raymond Wong,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.7/LIPIcs.TQC.2018.7.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.7; LIPIcs proceedings (Dagstuhl), pages 7:1-7:15; wix submission #79; source_type=claude_extraction; source=wayback",,,
TQC,2018,regular,Two-qubit Stabilizer Circuits with Recovery II: Analysis,Wim van Dam; Raymond Wong,Wim van Dam; Raymond Wong,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.8/LIPIcs.TQC.2018.8.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.8; LIPIcs proceedings (Dagstuhl), pages 8:1-8:21; wix submission #80; source_type=claude_extraction; source=wayback",,,
TQC,2018,regular,Efficient Population Transfer via Non-Ergodic Extended States in Quantum Spin Glass,Kostyantyn Kechedzhi; Vadim Smelyanskiy; Jarrod R. McClean; Vasil S. Denchev; Masoud Mohseni; Sergei Isakov; Sergio Boixo; Boris Altshuler; Hartmut Neven,Kostyantyn Kechedzhi; Vadim Smelyanskiy; Jarrod R. McClean; Vasil S. Denchev; Masoud Mohseni; Sergei Isakov; Sergio Boixo; Boris Altshuler; Hartmut Neven,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.9/LIPIcs.TQC.2018.9.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.9; LIPIcs proceedings (Dagstuhl), pages 9:1-9:16; wix submission #91; source_type=claude_extraction; source=wayback",,,
TQC,2018,regular,Quantum Network Code for Multiple-Unicast Network with Quantum Invertible Linear Operations,Seunghoan Song; Masahito Hayashi,Seunghoan Song; Masahito Hayashi,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol111-tqc2018/LIPIcs.TQC.2018.10/LIPIcs.TQC.2018.10.pdf,,,Proceedings track (LIPIcs),,"DOI: 10.4230/LIPIcs.TQC.2018.10; LIPIcs proceedings (Dagstuhl), pages 10:1-10:20; wix submission #34; source_type=claude_extraction; source=wayback",,,
