venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2025,regular,Quantum Search with In-Place Queries,Blake Holman; Ronak Ramachandran; Justin Yirka,Blake Holman; Ronak Ramachandran; Justin Yirka,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.1/LIPIcs.TQC.2025.1.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.1; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction,2025-09-16,12:00,30
TQC,2025,regular,A Quantum Cloning Game with Applications to Quantum Position Verification,Léo Colisson Palais; Llorenç Escolà-Farràs; Florian Speelman,Léo Colisson Palais; Llorenç Escolà-Farràs; Florian Speelman,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.2/LIPIcs.TQC.2025.2.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.2; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction,2025-09-15,14:30,30
TQC,2025,invited,Mixing Time of Quantum Gibbs Sampling for Random Sparse Hamiltonians,Akshar Ramkumar; Mehdi Soleimanifar,Akshar Ramkumar; Mehdi Soleimanifar,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.3/LIPIcs.TQC.2025.3.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.3; LIPIcs proceedings (Dagstuhl); reclassified from regular to invited per schedule; source_type=claude_extraction,2025-09-15,16:30,30
TQC,2025,regular,Optimal Locality and Parameter Tradeoffs for Subsystem Codes,Samuel Dai; Ray Li; Eugene Tang,Samuel Dai; Ray Li; Eugene Tang,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.4/LIPIcs.TQC.2025.4.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.4; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction,2025-09-15,15:00,30
TQC,2025,regular,Towards a Complexity-Theoretic Dichotomy for TQFT Invariants,Nicolas Bridges; Eric Samperton,Nicolas Bridges; Eric Samperton,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.5/LIPIcs.TQC.2025.5.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.5; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction,2025-09-19,12:30,30
TQC,2025,regular,Quantum SAT Problems with Finite Sets of Projectors Are Complete for a Plethora of Classes,Ricardo Rivera Cardoso; Alex Meiburg; Daniel Nagaj,Ricardo Rivera Cardoso; Alex Meiburg; Daniel Nagaj,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.6/LIPIcs.TQC.2025.6.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.6; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction,2025-09-17,11:30,30
TQC,2025,regular,Uniformity Testing When You Have the Source Code,Clément L. Canonne; Robin Kothari; Ryan O'Donnell,Clément L. Canonne; Robin Kothari; Ryan O'Donnell,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.7/LIPIcs.TQC.2025.7.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.7; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction,2025-09-16,14:30,30
TQC,2025,regular,Self-Testing in the Compiled Setting via Tilted-CHSH Inequalities,Arthur Mehta; Connor Paddock; Lewis Wooltorton,Arthur Mehta; Connor Paddock; Lewis Wooltorton,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.8/LIPIcs.TQC.2025.8.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.8; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction,2025-09-15,16:00,30
TQC,2025,regular,Efficient Quantum Pseudorandomness from Hamiltonian Phase States,John Bostanci; Jonas Haferkamp; Dominik Hangleiter; Alexander Poremba,John Bostanci; Jonas Haferkamp; Dominik Hangleiter; Alexander Poremba,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.9/LIPIcs.TQC.2025.9.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.9; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction,2025-09-18,11:30,30
TQC,2025,regular,Hamiltonian Locality Testing via Trotterized Postselection,John Kallaugher; Daniel Liang,John Kallaugher; Daniel Liang,,,,https://drops.dagstuhl.de/storage/00lipics/lipics-vol350-tqc2025/LIPIcs.TQC.2025.10/LIPIcs.TQC.2025.10.pdf,,,Proceedings track (LIPIcs),,DOI: 10.4230/LIPIcs.TQC.2025.10; LIPIcs proceedings (Dagstuhl); schedule not matched; source_type=claude_extraction,2025-09-19,11:30,30
