venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2024,poster,Learning finitely correlated states: stability of the spectral reconstruction,,Marco Fanizza;Niklas Galke;Josep Lumbreras;Cambyse Rouze;Andreas Winter,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Separation between Entanglement Criteria and Entanglement Detection Protocols,,Zhenhuan Liu;Fuchuan Wei,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Erasure Qubits with shorter syndrome cycles and biased noise on dual-rail transmons,,Yotam Vaknin;Alex Retzker,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,On the simulation of quantum multimeters,,Andreas Bluhm;Leevi Leppäjärvi;Ion Nechita,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Circuit compression through qubit logic on qudits (QLOQ) with scalable advantage,,Liam Lysaght;Patrick Sinnott;Timothée Goubault;Pierre-Emmanuel Emeriau,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Heisenberg-Limited Sequential Quantum Metrology without Ancilla,,Qiushi Liu;Yuxiang Yang,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Qualitative equivalence between incompatibility and Bell nonlocality,,Shiv Akshar Yadavalli;Nikola Andrejić;Ravi Kunjwal,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,A Max-Flow approach to Random Tensor Networks,,Faedi Loulidi;Khurshed Fitter;Ion Nechita,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Stability of classical shadows under gate-dependent noise,,Raphael Brieger;Markus Heinrich;Ingo Roth;Martin Kliesch,,,,,,,"Outstanding Poster, Poster session Thursday",,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,On the locality of fermion to qubit mappings,,Tommaso Guaita,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Entanglement-symmetries of covariant channels,,Dominic Verdon,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Accelerated Convergence in Training Quantum Neural Network with Modest Depths,,Kaining Zhang;Junyu Liu;Liu Liu;Liang Jiang;Min-Hsiu Hsieh;Dacheng Tao,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,PAC-Learning of Free-Fermionic States is NP-Hard,,Lennart Bittel;Antonio Anna Mele;Jens Eisert;Lorenzo Leone,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Trainability barriers and opportunities in quantum generative modeling,,Sacha Lerch;Manuel Rudolph;Supanut Thanasilp;Zoe Holmes;Oriel Kiss;Michele Grossi;Sofia Vallecorsa,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Predicting Ground State Properties: Constant Sample Complexity and Deep Learning Algorithms,,Marc Wanner;Laura Lewis;Chiranjib Bhattacharyya;Devdatt Dubhashi;Alexandru Gheorghiu,,,,,,,"Outstanding Poster, Poster session Thursday",,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,"Efficient, informative and versatile confidence region for quantum state tomography",,Carlos Gois;Matthias Kleinmann,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Entanglement cost of discriminating quantum states under locality constraints,,Chenghong Zhu;Chengkai Zhu;Zhiping Liu;Xin Wang,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,A quasi-polynomial time classical algorithm for almost any noisy quantum circuit,,Thomas Schuster;Norman Y. Yao,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Testing and tomography of free-fermionic quantum states,,Lennart Bittel;Antonio Anna Mele;Jens Eisert;Lorenzo Leone,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Exponential concentration in quantum kernel methods,,Supanut Thanasilp;Samson Wang;Marco Cerezo;Zoe Holmes,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Noise-mitigated randomized measurements,,Emilio Onorati;Jonas Kitzinger;Jonas Helsen;Marios Ioannou;Albert H. Werner;Ingo Roth;Jens Eisert,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Optimal Measurement Structures for Contextuality Applications,,Yuan Liu;Ravishankar Ramanathan;Karol Horodecki;Monika Rosicka;Paweł Horodecki,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Quantum computing algorithm for an inverse problem on graphs,,Joonas Ilmavirta;Matti Lassas;Jinpeng Lu;Lauri Oksanen;Lauri Ylinen,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Measurement-based Quantum Computation from Clifford Quantum Cellular Automata,,Hendrik Poulsen Nautrup;Hans J. Briegel,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Bridging non-Gaussian and magic resources via Gottesman-Kitaev-Preskill encoding,,Oliver Hahn;Giulia Ferrini;Ryuji Takagi,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Efficient distributed inner product estimation via Pauli sampling,,Marcel Hinsche;Marios Ioannou;Sofiene Jerbi;Lorenzo Leone;Jens Eisert;Jose Carrasco,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,The power and limitations of learning quantum dynamics incoherently,,Sofiene Jerbi;Joe Gibbs;Manuel Rudolph;Matthias Caro;Patrick Coles;Hsin-Yuan Huang;Zoe Holmes,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Geodesic Algorithm for Unitary Gate Design with Time-Independent Hamiltonians,,Dylan Lewis;Roeland Wiersema;Juan Carrasquilla;Sougato Bose,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,Overcoming scalability bottlenecks for detecting quantum entanglement,,Daniel Miller;Lukas Postler;Antonio Anna Mele;Kyano Levi;Christian Marciniak;Ivan Pogorelov;Milena Guevara-Bertsch;Alex Steiner;Robert Freund;Rainer Blatt;Philipp Schindler;Jose Carrasco;Martin Ringbauer;Thomas Monz;Jens Eisert,,,,,,,Poster session Monday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
TQC,2024,poster,On fault-tolerant constant depth computations: generalisations and applications,,Grégoire Gliniasty;Rawad Mezher;Damian Markham,,,,,,,Poster session Thursday,,Source: data/conferences/tqc_2024/raw/tqc-publications-23-24.bib,,,
