venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
TQC,2020,poster,Memory Cost of an Anti-malware Quantum Network Design,,Marek Winczewski;Karol Horodecki;Adam Rutkowski;Omer Sakarya,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Collectively induced exceptional points of quantum emitters coupled to nanoparticle surface plasmons,,Po Chen Kuo;Neill;Adam Miranowicz;Hong-Bin Chen;Guang-Yin Chen;Yueh-Nan Chen;Franco Nori,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Iterative Quantum Amplitude Estimation,,Dmitry Grinko;Julien Gacon;Christa Zoufal;Stefan Woerner,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Tomography on Continuous Variable States,,Ludmila Botelho,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,The Binary-Outcome Detection Loophole,,Thomas Cope,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Error in quantum deletion can lead to better deletion,,V Sujan;S Balakrishnan,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Collaborative Computational Project – Quantum Computing,,Viv Kendon,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Lackadaisical quantum walks on triangular and honeycomb 2D grids,,Nikolajs Nahimovs,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Variational quantum algorithms for calculating nonadiabatic couplings,,Shiro Tamiya;Yuya Nakagawa,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Error Suppression in Continuous-time Quantum Computing,,Jemma Bennett,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,An energetic perspective on rapid quenches and quantum walks,,Max Festenstein;Adam Callison;Jie Chen;Laurentiu Nita;Viv Kendon;Nicholas Chancellor,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Space-efficient binary optimization for QAOA for Travelling Salesman Problem,,Adam Glos;Aleksandra Krawiec;Zoltán Zimborás,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Non-local computation meets holography,,Alex May;Geoff Pennington;Jonathan Sorce,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Multiobjective VQE with genetic Pareto optimization,,Oleksandr Kyriienko,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Memory Effects in Quantum Processes,,Philip Taranto,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Understanding quantum walks with machine learning methods,,Alexey Melnikov;Leonid Fedichkin;Ray-Kuang Lee;Alexander Alodjants,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Pseudo-dimension of quantum circuits,,Matthias C. Caro;Ishaun Datta,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Some properties of combinatorial quantum abstract detecting systems,,J. Miguel Hernández Cáceres;Elías F. Combarro;José Ranilla;Ignacio F. Rúa,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Mitigation of readout noise by classical post-processing based on Quantum Detector Tomography,,Filip Maciejewski;Zoltán Zimborás;Michal Oszmaniec,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,PT-Symmetric Model for Quantum Computation,,Salini Karuvade;Abhijeet Alase;Barry C. Sanders,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Quantum-over-classical Advantage in Solving Multiplayer Games,,Dmitry Kravchenko;Kamil Khadiev;Danil Serov;Kapralov Ruslan,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
TQC,2020,poster,Quantum Request-Answer Game with Buffer Model for Online Algorithms,,Kamil Khadiev;Dmitry Lin,,,,,,,,,Source: https://tqc.iaqi.org/2020/accepted-posters/,,,
