venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2014,invited,Quantum Cryptography in Telecom Networks,Andrew Shields,Andrew Shields,,,,,https://www.youtube.com/watch?v=W6BQT3Wh3P4,W6BQT3Wh3P4,,,,2014-09-01,09:00,
QCRYPT,2014,tutorial,Quantifying security,Renato Renner,Renato Renner,,,,,https://www.youtube.com/watch?v=UpGwonW0xmY,UpGwonW0xmY,,,,2014-09-01,09:40,
QCRYPT,2014,regular,Fundamental Finite Key Limits for Information Reconciliation in Quantum Key Distribution,David Elkouss Coronas,Marco Tomamichel;Jesus Martinez-Mateo;Christoph Pacher;David Elkouss Coronas,,,,../wp-content/uploads/Elkouss.pdf,https://www.youtube.com/watch?v=mpi1L4auayQ,mpi1L4auayQ,,,,2014-09-01,11:30,
QCRYPT,2014,regular,Efficient Secret Key Distillation over Quantum Channels,David Sutter,Joseph M. Renes;David Sutter;Frédéric Dupuis;Renato Renner,,,,../wp-content/uploads/Sutter.pdf,,,,,,2014-09-01,11:55,
QCRYPT,2014,invited,"Physical Randomness Extractors: model, results, and open problems",Yaoyun Shi,Yaoyun Shi,,,,../wp-content/uploads/Shi.pdf,https://www.youtube.com/watch?v=rj62vExKIrM,rj62vExKIrM,,,,2014-09-01,14:00,
QCRYPT,2014,regular,Fundamental rate-loss tradeoff for optical quantum key distribution,Masahiro Takeoka,Masahiro Takeoka;Saikat Guha;Mark Wilde,,,,../wp-content/uploads/Takeoka.pdf,https://www.youtube.com/watch?v=2TIwd7y1VtQ,2TIwd7y1VtQ,,,,2014-09-01,14:40,
QCRYPT,2014,regular,Entanglement-based High-Dimensional Quantum Key Distribution,Franco N. C. Wong,Tian Zhong;Catherine Lee;Zheshen Zhang;Hongchao Zhou;Jacob Mower;Greg Steinbrecher;Ligong Wang;Robert D. Horansky;Varum B. Verma;Adriana E. Lita;Richard P. Mirin;Thomas Gerrits;Alessandro Restelli;Joshua C. Bienfang;Francesco Marsili;Matthew D. Shaw;Sae Woo Nam;Gregory W. Wornell;Dirk Englund;Jeffrey H. Shapiro;Franco N. C. Wong,,,,../wp-content/uploads/Wong.pdf,https://www.youtube.com/watch?v=QAhBCPF8C8Q,QAhBCPF8C8Q,,,,2014-09-01,15:05,
QCRYPT,2014,regular,Quantum data locking and the locking capacity of a quantum channel,Cosmo Lupo,Saikat Guha;Patrick Hayden;Hari Krovi;Seth Lloyd;Cosmo Lupo;Jeffrey H. Shapiro;Masahiro Takeoka;Mark M. Wilde;Andreas Winter,,,,../wp-content/uploads/Lupo.pdf,https://www.youtube.com/watch?v=LM1p8DUXMV8,LM1p8DUXMV8,,,,2014-09-01,16:00,
QCRYPT,2014,regular,Practical relativistic bit commitment,Tommaso Lunghi,Tommaso Lunghi;Jedrzej Kaniewski;Felix Bussieres;Raphael Houlmann;Marco Tomamichel;Stephanie Wehner;Hugo Zbinden,,,,../wp-content/uploads/Lunghi-Kaniewski.pdf,https://www.youtube.com/watch?v=hvZqV9MAgdA,hvZqV9MAgdA,,,,2014-09-01,16:25,
QCRYPT,2014,regular,Experimental plug and play quantum coin flipping,Anna Pappa,Anna Pappa;Paul Jouguet;Thomas Lawson;Andre Chailloux;Matthieu Legré;Patrick Trinkler;Iordanis Kerenidis;Eleni Diamanti,,,,../wp-content/uploads/Pappa.pdf,https://www.youtube.com/watch?v=2A6ITKWJFCo,2A6ITKWJFCo,,,,2014-09-01,16:50,
QCRYPT,2014,tutorial,Using continuous variable systems for quantum communications,Ping-Koy Lam,Ping-Koy Lam,,,,,https://www.youtube.com/watch?v=Tm5oUKL2Tgs,Tm5oUKL2Tgs,,,,2014-09-02,09:00,
QCRYPT,2014,invited,Recent Progress of Quantum Key Distribution in China,Qiang Zhang,Qiang Zhang,,,,../wp-content/uploads/Zhang.pdf,https://www.youtube.com/watch?v=fOKF0JuIe-0,fOKF0JuIe-0,,,,2014-09-02,10:50,
QCRYPT,2014,regular,Reverse Reconciliation Continuous Variable Quantum Key Distribution Based on the Uncertainty Principle,Fabian Furrer,Fabian Furrer,,,,../wp-content/uploads/Furrer.pdf,https://www.youtube.com/watch?v=JCqjrf2NgW4,JCqjrf2NgW4,,,,2014-09-02,11:30,
QCRYPT,2014,regular,Composable security proof for continuous-variable quantum key distribution with coherent states,Anthony Leverrier,Anthony Leverrier,,,,../wp-content/uploads/Leverrier.pdf,https://www.youtube.com/watch?v=VHhvoJD64XA,VHhvoJD64XA,,,,2014-09-02,11:55,
QCRYPT,2014,regular,Securing two-way quantum communication: the monitoring detector and its flaws,Shihan Sajeed,Shihan Sajeed;Igor Radchenko;Sarah Kaiser;Jean-Philippe Burgoin;Laurent Monat;Matthieu Legré;Vadim Makarov,,,,,https://www.youtube.com/watch?v=UlGKVkhVQ00,UlGKVkhVQ00,,,,2014-09-02,14:00,
QCRYPT,2014,regular,Trojan-horse attacks on practical continuous-variable quantum key distribution systems,Imran Khan,Imran Khan;Nitin Jain;Birgit Stiller;Paul Jouguet;Sébastien Kunz-Jacques;Eleni Diamanti;Christoph Marquardt;Gerd Leuchs,,,,../wp-content/uploads/2014-09-QCRYPT-2014-ImranKhan-3.pptx,https://www.youtube.com/watch?v=anoUrf1_VoY,anoUrf1_VoY,,,,2014-09-02,14:25,
QCRYPT,2014,regular,Experimental quantum key distribution with source flaws and tight finite-key analysis,Feihu Xu,Feihu Xu;Shihan Sajeed;Sarah Kaiser;Zhiyuan Tang;Li Qian;Vadim Makarov;Hoi-Kwong Lo,,,,../wp-content/uploads/Xu.pdf,https://www.youtube.com/watch?v=U6aTtpfbtnE,U6aTtpfbtnE,,,,2014-09-02,14:50,
QCRYPT,2014,regular,"Conference and Roundtable with Gilles Brassard, Charles Bennett, Peter Shor, Artur Ekert",Philippe Grangier,Animated by Philippe Grangier,,,,,https://www.youtube.com/watch?v=qg4UtD-ifMw,qg4UtD-ifMw,,,,2014-09-02,18:00,
QCRYPT,2014,tutorial,Loopholes in Bell tests,Nicolas Brunner,Nicolas Brunner,,,,../wp-content/uploads/Brunner.pdf,https://www.youtube.com/watch?v=bq8RUQqJhIM,bq8RUQqJhIM,,,,2014-09-03,09:00,
QCRYPT,2014,invited,The next 40 years of public-key cryptography,Bart Preneel,Bart Preneel,,,,../wp-content/uploads/Preneel.pdf,https://www.youtube.com/watch?v=cl_rlpXllwE,cl_rlpXllwE,,,,2014-09-03,10:50,
QCRYPT,2014,regular,Device-independent uncertainty for binary observables,Jedrzej Kaniewski,Jedrzej Kaniewski;Marco Tomamichel;Stephanie Wehner,,,,../wp-content/uploads/Kaniewski.pdf,https://www.youtube.com/watch?v=u2_GATzx3H8,u2_GATzx3H8,,,,2014-09-03,11:30,
QCRYPT,2014,regular,Quantum communication based on diamond spins: from remote teleportation to a loophole-free Bell test,Ronald Hanson,Bas Hensen;Hannes Bernien;Anais Dreau;Just Ruitenberg;Ronald Hanson,,,,,https://www.youtube.com/watch?v=IaYLcqi8Gw0,IaYLcqi8Gw0,,,,2014-09-03,11:55,
QCRYPT,2014,tutorial,Measurement Device Independent Quantum Key Distribution,Joshua Slater,Joshua Slater,,,,../wp-content/uploads/Slater.pdf,https://www.youtube.com/watch?v=WL7OPSO0s_s,WL7OPSO0s_s,,,,2014-09-04,09:00,
QCRYPT,2014,invited,A solid-state quantum interface between stationary and flying qubits,Atac Imamoglu,Atac Imamoglu,,,,../wp-content/uploads/Imamoglu.pdf,https://www.youtube.com/watch?v=8fFYUvRZmWI,8fFYUvRZmWI,,,,2014-09-04,10:50,
QCRYPT,2014,regular,A quantum protocol for the orthogonal vector problem and leakage-resilient computation,Frédéric Dupuis,Ivan Damgård;Frédéric Dupuis;Jesper Buus Nielsen,,,,../wp-content/uploads/Dupuis.pdf,https://www.youtube.com/watch?v=xkDieBnaVWc,xkDieBnaVWc,,,,2014-09-04,11:30,
QCRYPT,2014,regular,Classical leakage resilience from fault-tolerant quantum computation,Felipe G. Lacerda,Felipe G. Lacerda;Joseph M. Renes;Renato Renner,,,,../wp-content/uploads/Lacerda.pdf,https://www.youtube.com/watch?v=N2E4_09J4hg,N2E4_09J4hg,,,,2014-09-04,11:55,
QCRYPT,2014,invited,Tamper-resistant cryptographic hardware in the isolated qubits model,Yi-Kai Liu,Yi-Kai Liu,,,,../wp-content/uploads/Liu.pdf,https://www.youtube.com/watch?v=BpF_WkY394s,BpF_WkY394s,,,,2014-09-04,14:00,
QCRYPT,2014,regular,Quantum Attacks on Classical Proof Systems – The Hardness of Quantum Rewinding,Dominique Unruh,Andris Ambainis;Ansis Rosmanis;Dominique Unruh,,,,../wp-content/uploads/Unruh-1.pdf,https://www.youtube.com/watch?v=bEQhlLm2Ze0,bEQhlLm2Ze0,,,,2014-09-04,14:40,
QCRYPT,2014,regular,"Bombs don’t have to explode, forgers can get away scot-free (an adaptive attack on Wiesner’s quantum money)",Daniel Nagaj,Daniel Nagaj;Or Sattath;Aharon Brodutch,,,,../wp-content/uploads/Nagaj.pdf,https://www.youtube.com/watch?v=PE0vco9_BBM,PE0vco9_BBM,,,,2014-09-04,15:05,
QCRYPT,2014,regular,Quantum position verification in the random oracle model,Dominique Unruh,Dominique Unruh,,,,../wp-content/uploads/Unruh-2.pdf,https://www.youtube.com/watch?v=RjiA7xx9guo,RjiA7xx9guo,,,,2014-09-04,16:00,
QCRYPT,2014,regular,Quantum random number generation on a mobile phone,Bruno Sanguinetti,Bruno Sanguinetti;Anthony Martin;Hugo Zbinden;Nicolas Gisin,,,,../wp-content/uploads/Sanguinetti.pdf,https://www.youtube.com/watch?v=RllmQWmSo3g,RllmQWmSo3g,,,,2014-09-04,16:25,
QCRYPT,2014,invited,Routes towards quantum information processing with superconducting circuits,Daniel Estève,Daniel Estève,,,,../wp-content/uploads/Esteve_QCrypt_1.pdf,https://www.youtube.com/watch?v=v4RYj76KUOw,v4RYj76KUOw,,,,2014-09-05,09:00,
QCRYPT,2014,regular,Hacking the Franson interferometer: faking an extreme violation of the CHSH inequality with classical light,Jonathan Jogenfors,Jonathan Jogenfors;Ashraf Abdelrazig;Mohamed Bourennane;Jan-Åke Larsson,,,,../wp-content/uploads/Jogenfors.pdf,https://www.youtube.com/watch?v=SWAxHWAV8Xs,SWAxHWAV8Xs,,,,2014-09-05,09:40,
QCRYPT,2014,regular,Highly efficient entanglement swapping for long-distance quantum key distribution,Rui-Bo Jin,Rui-Bo Jin;Masahide Sasaki,,,,../wp-content/uploads/Jin.pdf,https://www.youtube.com/watch?v=xRyrOB8gbgc,xRyrOB8gbgc,,,,2014-09-05,10:05,
QCRYPT,2014,regular,Reaching beyond existing quantum key distribution links: How to take advantage of imperfect quantum memories,Nicolo’ Lo Piparo,Nicolo’ Lo Piparo;Christiana Panayi;Mohsen Razavi;Xiongfeng Ma;Norbert Lütkenhaus,,,,../wp-content/uploads/Razavi.pdf,https://www.youtube.com/watch?v=kN1Z-AwOZE4,kN1Z-AwOZE4,,,,2014-09-05,11:00,
QCRYPT,2014,regular,Limitations on Quantum Key Repeaters,Karol Horodecki,Stefan Baeuml;Matthias Christandl;Karol Horodecki;Andreas Winter,,,,../wp-content/uploads/Horodecki.pdf,https://www.youtube.com/watch?v=Yvs9Upf-h_Q,Yvs9Upf-h_Q,,,,2014-09-05,11:25,
QCRYPT,2014,regular,On the inefficacy of Gaussian regenerative amplifiers for quantum optical communication,Ryo Namiki,Ryo Namiki;Oleg Gittsovich;Saikat Guha;Norbert Lütkenhaus,,,,../wp-content/uploads/Namiki.pdf,https://www.youtube.com/watch?v=CaFsFMPGx2o,CaFsFMPGx2o,,,,2014-09-05,11:50,
QCRYPT,2014,regular,Hot topics session,,,,,,,https://www.youtube.com/watch?v=E47TggALHVE,E47TggALHVE,,,,2014-09-05,14:00,
QCRYPT,2014,regular,Quantum storage of entangled telecom-wavelength photons in an erbium-doped optical fiber,,E. Saglamyurek;J. Jin;V. B. Verma;M. D. Shaw;F. Marsili;S. W. Nam;D. Oblak;W. Tittel,,,,../wp-content/uploads/Tittel.pdf,,,,,,2014-09-05,14:00,
QCRYPT,2014,regular,Full experimental verifications towards practical deployment of measurement-device-independent quantum key distribution,,Yan-Lin Tang;Hua-Lei Yin;Si-Jing Chen;Yang Liu;Wei-Jun Zhang;Xiao Jiang;Lu Zhang;Jian Wang;Li-Xing You;Jian-Yu Guan;Dong-Xu Yang;Zhen Wang;Hao Liang;Zhen Zhang;Nan Zhou;Xiongfeng Ma;Teng-Yun Chen;Qiang Zhang;Jian-Wei Pan,,,,../wp-content/uploads/Tang.pdf,,,,,,2014-09-05,14:10,
QCRYPT,2014,regular,Quantum Communications for Satellite Channels,,Giuseppe Vallone;Davide Bacco;Daniele Dequal;Simone Gaiarin;Vincenza Luceri;Giuseppe Bianco;Paolo Villoresi,,,,,,,,,,2014-09-05,14:20,
