venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2021,invited,Quantum Oblivious Transfer from One-way Functions (Chair: Frédéric Dupuis),Dakshita Khurana,,,,,,,,Invited Talk,,Session URL: ../sessions/invited_khurana.html,2021-08-23,14:45,
QCRYPT,2021,regular,"On the Compressed-Oracle Technique, and Post-Quantum Security of Proofs of Sequential Work",,Kai-Min Chung;Serge Fehr;Yu-Hsuan Huang;Tai-Ning Liao,,,,,,,Contributed Talks 1: Post-quantum (Chair: Carl Miller),,Session URL: ../sessions/contributed1/index.html,2021-08-23,16:00,
QCRYPT,2021,regular,Post-Quantum Succinct Arguments,,Alessandro Chiesa;Fermi Ma;Nicholas Spooner;Mark Zhandry,,,,,,,Contributed Talks 1: Post-quantum (Chair: Carl Miller),,Session URL: ../sessions/contributed1/index.html,2021-08-23,16:00,
QCRYPT,2021,regular,On the Round Complexity of Secure Quantum Computation,,James Bartusek;Andrea Coladangelo;Dakshita Khurana;Fermi Ma,,,,,,,Contributed Talks 1: Post-quantum (Chair: Carl Miller),,Session URL: ../sessions/contributed1/index.html,2021-08-23,16:00,
QCRYPT,2021,tutorial,Tutorial Vazirani: Classical proofs of quantumness (Chair: Gorjan Alagic),Umesh Vazirani,,,,,,,,Tutorial Talk,,Session URL: ../sessions/tutorial_vazirani.html,2021-08-23,16:45,
QCRYPT,2021,invited,An optomechanical quantum memory (Chair: Xiao-Hui Bao),Simon Gröblacher,,,,,,,,Invited Talk,,Session URL: ../sessions/invited_groblacher.html,2021-08-24,11:00,
QCRYPT,2021,tutorial,Security analysis of practical QKD (Chair: Eleni Diamanti),Charles Lim,,,,,,,,Tutorial Talk,,Session URL: ../sessions/tutorial_lim.html,2021-08-24,12:15,
QCRYPT,2021,regular,Experimental Gaussian-modulated continuous-variable quantum key distribution with composable keys,,Nitin Jain;Hou-Man Chin;Hossein Mani;Dino Solar Nikolic;Cosmo Lupo;Stefano Pirandola;Matthias Kolb;Christoph Pacher;Ulrik L. Andersen;Tobias Gehring,,,,,,,Contributed Talks 2a: QKD (Chair: Andreas Poppe),,Session URL: ../sessions/contributed2a/index.html,2021-08-24,14:00,
QCRYPT,2021,regular,QKD Attack Rating: Prioritizing is the key to Practical Security,,Rupesh Kumar;Francesco Mazzoncini;Hao Qin;Romain Alléaume,,,,,,,Contributed Talks 2a: QKD (Chair: Andreas Poppe),,Session URL: ../sessions/contributed2a/index.html,2021-08-24,14:00,
QCRYPT,2021,regular,Explicit asymptotic secret key rate of continuous-variable quantum key distribution with an arbitrary modulation,,Aurélie Denys;Peter Brown;Anthony Leverrier,,,,,,,Contributed Talks 2a: QKD (Chair: Andreas Poppe),,Session URL: ../sessions/contributed2a/index.html,2021-08-24,14:00,
QCRYPT,2021,regular,Device-independent protocols from computational assumptions,,Tony Metger;Yfke Dulek;Andrea Coladangelo;Rotem Arnon-Friedman;Thomas Vidick,,,,,,,Contributed Talks 2b: Device-independence (Chair: Roger Colbeck),,Session URL: ../sessions/contributed2b/index.html,2021-08-24,14:45,
QCRYPT,2021,regular,Finite-size DIQKD with noisy preprocessing and random key measurements,,Ernest Y.-Z. Tan;Xavier Valcarce;Pavel Sekatski;Jean-Daniel Bancal;René Schwonnek;Renato Renner;Nicolas Sangouard;Charles C.-W. Lim,,,,,,,Contributed Talks 2b: Device-independence (Chair: Roger Colbeck),,Session URL: ../sessions/contributed2b/index.html,2021-08-24,14:45,
QCRYPT,2021,regular,Privacy amplification and decoupling without smoothing,,Frédéric Dupuis,,,,,,,Contributed Talks 2b: Device-independence (Chair: Roger Colbeck),,Session URL: ../sessions/contributed2b/index.html,2021-08-24,14:45,
QCRYPT,2021,poster,Poster Session 1,,,,,,,,,,,Session URL: ../sessions/poster1/index.html,2021-08-24,15:30,
QCRYPT,2021,regular,Quantum conference key agreement using photonic graph state,,Joseph Ho;Alex Pickston;Francesco Graffitti;Federico Grasselli;Chris L Morrison;Massimiliano Proietti;Andres Ulibarrena;Alessandro Fedrizzi,,,,,,,Contributed Talks 3a: QKD (Chair: Hugo Zbinden),,Session URL: ../sessions/contributed3a/index.html,2021-08-25,13:00,
QCRYPT,2021,regular,The asymptotic performance of coherent-one-way quantum key distribution,,Róbert Trényi;Marcos Curty,,,,,,,Contributed Talks 3a: QKD (Chair: Hugo Zbinden),,Session URL: ../sessions/contributed3a/index.html,2021-08-25,13:00,
QCRYPT,2021,regular,Device-independent lower bounds on the conditional von Neumann entropy,,Peter Brown;Hamza Fawzi;Omar Fawzi,,,,,,,Contributed Talks 3a: QKD (Chair: Hugo Zbinden),,Session URL: ../sessions/contributed3a/index.html,2021-08-25,13:00,
QCRYPT,2021,regular,Medical Data Protection in transit and at rest during the OpenQKD testbed operation in Graz,,Hannes Hübel;Andreas Poppe;Florian Kutschera;Werner Strasser;Bernhard Zatoukal;Kurt Zatloukal;Heimo Müller;Sigurd Lax,,,,,,,Contributed Talks 3b: QKD implementation (Chair: George Kanellos),,Session URL: ../sessions/contributed3b/index.html,2021-08-25,13:45,
