venue,year,paper_type,title,speakers,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,youtube_id,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QCRYPT,2012,keynote,QKD widened and deepened,Masahide Sasaki,Masahide Sasaki,,,,,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-10/?doi=10.3930/ETHZ/AV-8b57ec40-d327-4cc4-8cd0-bb7eb845e2bc&autostart=false,,,,,2012-09-10,09:30,
QCRYPT,2012,invited,"Certifiable quantum dice Or, universally composable randomness expansion",Thomas Vidick,Thomas Vidick,,,1111.6054,docs/slides/Vidick.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-10/?doi=10.3930/ETHZ/AV-f5fd2a66-8217-4aae-b72e-0ad5c6c0f05c&autostart=false,,,,,2012-09-10,11:00,
QCRYPT,2012,regular,Quantum to classical randomness extractors,Mario Berta,Mario Berta;Omar Fawzi;Stephanie Wehner,,,,docs/extended-abstracts/qcrypt2012_submission_46.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-10/?doi=10.3930/ETHZ/AV-966ccb67-d821-4201-8d84-d478b3a818d0&autostart=false,,,,,2012-09-10,11:50,
QCRYPT,2012,regular,Quantum cryptography with local Bell tests,Charles Ci Wen Lim,Charles Ci Wen Lim;Christopher Portmann;Marco Tomamichel;Renato Renner;Nicolas Gisin,,,,docs/extended-abstracts/qcrypt2012_submission_68.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-10/?doi=10.3930/ETHZ/AV-05a9c3c6-981d-459d-ad1e-4aa7587d2e3e&autostart=false,,,,,2012-09-10,12:15,
QCRYPT,2012,invited,Quantum Money from Hidden Subspaces,Paul Christiano,Paul Christiano,,,,program.html#,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-10/?doi=10.3930/ETHZ/AV-26a61489-2bf7-4b88-8c55-61181503d43b&autostart=false,,,,,2012-09-10,14:00,
QCRYPT,2012,regular,Memory attacks on device-independent quantum cryptography,Roger Colbeck,Jonathan Barrett;Roger Colbeck;Adrian Kent,,,,docs/extended-abstracts/qcrypt2012_submission_38.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-10/?doi=10.3930/ETHZ/AV-b69f8272-dee9-4b0c-b982-55e0ae7ecb93&autostart=false,,,,,2012-09-10,14:50,
QCRYPT,2012,regular,A quantum key distribution system immune to detector attacks,Joshua Slater,Allison Rubenok;Joshua Slater;Philip Chan;Itzel Lucio-Martinez;Wolfgang Tittel,,,1204.0738,docs/extended-abstracts/qcrypt2012_submission_49.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-10/?doi=10.3930/ETHZ/AV-b69f8272-dee9-4b0c-b982-55e0ae7ecb93&autostart=false,,,,,2012-09-10,15:45,
QCRYPT,2012,regular,Security of continuous-variable quantum key distribution against general attacks,Anthony Leverrier,Anthony Leverrier;Raúl García-Patrón;Renato Renner;Nicolas Cerf,,,,docs/extended-abstracts/qcrypt2012_submission_50.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-10/?doi=10.3930/ETHZ/AV-15c47ecd-dca4-414e-93d6-b2c244bcd2b0&autostart=false,,,,,2012-09-10,16:10,
QCRYPT,2012,regular,Infrared NbN superconducting single-photon detector for quantum cryptography and quantum information processing,Alexander Korneev,Alexander Korneev;Alexander Divochy;Yury Vachtomin;Konstantin Smirnov;Gregory Goltsman,,,,docs/extended-abstracts/qcrypt2012_submission_64.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-10/?doi=10.3930/ETHZ/AV-2e92f62a-206f-4c2b-b254-dae38276c826&autostart=false,,,,,2012-09-10,16:35,
QCRYPT,2012,tutorial,Authentication,Ueli Maurer,Ueli Maurer,,,,docs/slides/Maurer.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-11/?doi=10.3930/ETHZ/AV-b23d9c5c-6cec-4c7b-9d74-3fa6966a5b01&autostart=false,,,,,2012-09-11,09:00,
QCRYPT,2012,invited,Solid-state quantum memories for quantum repeaters,Nuala Timoney,Nuala Timoney,,,,docs/slides/Timoney.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-11/?doi=10.3930/ETHZ/AV-cb4674b1-01dd-4608-9fa0-2f5926947203&autostart=false,,,,,2012-09-11,11:00,
QCRYPT,2012,regular,Frequency-multiplexed photon storage and read-out on demand using an atomic frequency comb-based quantum memory,Wolfgang Tittel,Neil Sinclair;Erhan Saglamyurek;Hassan Mallahzadeh;Joshua A. Slater;Jeongwan Jin;Daniel Oblak;Mathew George;Raimund Ricken;Wolfgang Sohler;Wolfgang Tittel,,,,docs/slides/666.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-11/?doi=10.3930/ETHZ/AV-e94f12eb-eee3-4fe7-b8d0-de1b2ea98bd0&autostart=false,,,,,2012-09-11,11:50,
QCRYPT,2012,regular,1 Mbps coherent one-way QKD with dense wavelength division multiplexing and hardware key distillation,Nino Walenta,Nino Walenta;Andreas Burg;Jeremy Constantin;Nicolas Gisin;Olivier Guinnard;Raphael Houlmann;Charles Ci Wen Lim;Tommaso Lunghi;Hugo Zbinden,,,,docs/extended-abstracts/qcrypt2012_submission_35.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-11/?doi=10.3930/ETHZ/AV-4b5cfb86-9456-49b5-8a15-260ce7cc3b03&autostart=false,,,,,2012-09-11,12:15,
QCRYPT,2012,invited,Quantum cryptography in Minkowski space,Adrian Kent,Adrian Kent,,,,docs/slides/Kent.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-11/?doi=10.3930/ETHZ/AV-10c8637a-71b8-4b73-bd85-66a33d6cb04a&autostart=false,,,,,2012-09-11,14:00,
QCRYPT,2012,regular,Secure bit commitment from relativistic constraints,Jędrzej Kaniewski,Jędrzej Kaniewski;Marco Tomamichel;Esther Hänggi;Stephanie Wehner,,,,docs/extended-abstracts/qcrypt2012_submission_66.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-11/?doi=10.3930/ETHZ/AV-6e210c9e-76ee-4b49-af6c-74144430e537&autostart=false,,,,,2012-09-11,14:50,
QCRYPT,2012,tutorial,Optics,Gregor Weihs,Gregor Weihs,,,,docs/slides/Gregor.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-12/?doi=10.3930/ETHZ/AV-302ff403-04dc-4492-bbd3-ad4d8df5bea3&autostart=false,,,,,2012-09-12,09:00,
QCRYPT,2012,invited,Probing the reality of quantum state,Manas Kumar Patra,Manas Kumar Patra,,,,docs/slides/Manas.pdf,http://www.multimedia.ethz.ch/conferences/2012/qcrypt/2012-09-12/?doi=10.3930/ETHZ/AV-175b8e27-f994-42f6-b47b-b93235e5d5ac&autostart=false,,,,,2012-09-12,11:00,
